#TYPE System.Management.Automation.PSCustomObject
"Text";"Number";"Year";"Title";"DocType"
"I kildeskatteloven, jf. lovbekendtgørelse nr. 1403 af 7. december 2010, som ændret bl.a. ved § 5 i lov nr. 254 af 30. marts 2011, § 1 i lov nr. 398 af 9. maj 2012, § 5 i lov nr. 433 af 16. maj 2012, § 5 i lov nr. 591 af 18. juni 2012 og § 2 i lov nr. 921 af 18. september 2012 og senest ved § 2 i lov nr. 927 af 18. september 2012, foretages følgende ændring:";"1403";"2010";"kildeskatteloven";"lovbekendtgørelse"
"I selskabsskatteloven, jf. lovbekendtgørelse nr. 1082 af 14. november 2012, som ændret ved § 2 i lov nr. 513 af 7. juni 2006, § 4 i lov nr. 624 af 14. juni 2011, lov nr. 1381 af 28. december 2011, § 10 i lov nr. 433 af 16. maj 2012 og § 2 i lov nr. 923 af 18. september 2012, foretages følgende ændringer:";"1082";"2012";"selskabsskatteloven";"lovbekendtgørelse"
"I aktieavancebeskatningsloven, jf. lovbekendtgørelse nr. 796 af 20. juni 2011, som ændret bl.a. ved § 1 i lov nr. 624 af 14. juni 2011 og senest ved § 2 i lov nr. 922 af 18. september 2012, foretages følgende ændringer:";"796";"2011";"aktieavancebeskatningsloven";"lovbekendtgørelse"
"I fusionsskatteloven, jf. lovbekendtgørelse nr. 1120 af 14. november 2012, som ændret ved § 4 i lov nr. 433 af 16. maj 2012, foretages følgende ændringer:";"1120";"2012";"fusionsskatteloven";"lovbekendtgørelse"
"I kurs­ge­vinst­loven, jf. lovbekendtgørelse nr. 1121 af 14. november 2012, som ændret ved § 7 i lov nr. 433 af 16. maj 2012, § 5 i lov nr. 922 af 18. september 2012 og § 2 i lov nr. 926 af 18. september 2012, foretages følgende ændring:";"1121";"2012";"kurs­ge­vinst­loven";"lovbekendtgørelse"
"I ligningsloven, jf. lovbekendtgørelse nr. 1017 af 28. oktober 2011, som ændret bl.a. ved § 8 i lov nr. 433 af 16. maj 2012 og § 1 i lov nr. 591 af 18. juni 2012 og senest ved § 1 i lov nr. 926 af 18. september 2012, foretages følgende ændringer:";"1017";"2011";"ligningsloven";"lovbekendtgørelse"
"I lov om afgift af lønsum m.v., jf. lovbekendtgørelse nr. 466 af 22. maj 2006, som ændret bl.a. ved § 2 i lov nr. 520 af 12. juni 2009 og § 1 i lov nr. 1361 af 8. december 2010 og senest ved § 1 i lov nr. 277 af 27. marts 2012, foretages følgende ændring:";"466";"2006";"lov om afgift af lønsum m.v.";"lovbekendtgørelse"
"I lov om afgift af svovl, jf. lovbekendtgørelse nr. 78 af 8. februar 2006, som ændret senest ved § 12 i lov nr. 1384 af 21. december 2009, foretages følgende ændring:";"78";"2006";"lov om afgift af svovl";"lovbekendtgørelse"
"I lov om klage- og erstatningsadgang inden for sundhedsvæsenet, jf. lovbekendtgørelse nr. 1113 af 7. november 2011, foretages følgende ændringer:";"1113";"2011";"lov om klage- og erstatningsadgang inden for sundhedsvæsenet";"lovbekendtgørelse"
"I lov om apoteksvirksomhed, jf. lovbekendtgørelse nr. 855 af 4. august 2008, som ændret ved § 71 i lov nr. 1336 af 19. december 2008, § 1 i lov nr. 100 af 10. februar 2009, § 14 i lov nr. 140 af 9. februar 2010 og lov nr. 465 af 18. maj 2011, foretages følgende ændringer:";"855";"2008";"lov om apoteksvirksomhed";"lovbekendtgørelse"
"I sundhedsloven, jf. lovbekendtgørelse nr. 913 af 13. juli 2010, som ændret senest ved lov nr. 603 af 18. juni 2012, foretages følgende ændring:";"913";"2010";"sundhedsloven";"lovbekendtgørelse"
"I lov om regionernes finansiering, jf. lovbekendtgørelse nr. 797 af 27. juni 2011, som ændret ved lov nr. 584 af 18. juni 2012, foretages følgende ændring:";"797";"2011";"lov om regionernes finansiering";"lovbekendtgørelse"
"I sundhedsloven, jf. lovbekendtgørelse nr. 913 af 13. juli 2010, som ændret senest ved § 4 i lov nr. 558 af 18. juni 2012 og lov nr. 603 af 18. juni 2012, foretages følgende ændringer:";"913";"2010";"sundhedsloven";"lovbekendtgørelse"
"I apotekerloven, jf. lovbekendtgørelse nr. 855 af 4. august 2008, som ændret bl.a. ved § 1 i lov nr. 100 af 10. februar 2009 og senest ved lov nr. 465 af 18. maj 2011, foretages følgende ændringer:";"855";"2008";"apotekerloven";"lovbekendtgørelse"
"I sundhedsloven, jf. lovbekendtgørelse nr. 913 af 13. juli 2010, som ændret senest ved § 4 i lov nr. 558 af 18. juni 2012 og lov nr. 603 af 18. juni 2012, foretages følgende ændring:";"913";"2010";"sundhedsloven";"lovbekendtgørelse"
"I lov om finansiel virksomhed, jf. lovbekendtgørelse nr. 705 af 26. juni 2012, som ændret ved § 2 i lov nr. 512 af 17. juni 2008 og § 2 i lov nr. 557 af 18. juni 2012, foretages følgende ændringer:";"705";"2012";"lov om finansiel virksomhed";"lovbekendtgørelse"
"I lov om værdipapirhandel m.v., jf. lovbekendtgørelse nr. 855 af 17. august 2012, som ændret ved § 2 i lov nr. 155 af 28. februar 2012, foretages følgende ændringer:";"855";"2012";"lov om værdipapirhandel m.v.";"lovbekendtgørelse"
"I lov om betalingstjenester og elektroniske penge, jf. lovbekendtgørelse nr. 365 af 26. april 2011, som ændret ved lov nr. 1369 af 28. december 2011, foretages følgende ændringer:";"365";"2011";"lov om betalingstjenester og elektroniske penge";"lovbekendtgørelse"
"I lov om forebyggende foranstaltninger mod hvidvask af udbytte og finansiering af terrorisme, jf. lovbekendtgørelse nr. 353 af 20. april 2012, foretages følgende ændringer:";"353";"2012";"lov om forebyggende foranstaltninger mod hvidvask af udbytte og finansiering af terrorisme";"lovbekendtgørelse"
"I lov om investeringsforeninger m.v., jf. lovbekendtgørelse nr. 935 af 17. september 2012, foretages følgende ændringer:";"935";"2012";"lov om investeringsforeninger m.v.";"lovbekendtgørelse"
"I årsregnskabsloven, jf. lovbekendtgørelse nr. 323 af 11. april 2011, som ændret ved § 1 i lov nr. 516 af 12. juni 2009, § 1 i lov nr. 341 af 27. april 2011, § 2 i lov nr. 477 af 30. maj 2012 og § 11 i lov nr. 546 af 18. juni 2012, foretages følgende ændringer:";"323";"2011";"årsregnskabsloven";"lovbekendtgørelse"
"I lov om Arbejdsmarkedets Tillægspension, jf. lovbekendtgørelse nr. 942 af 2. oktober 2009, som ændret bl.a. ved lov nr. 117 af 17. februar 2009, § 10 i lov nr. 579 af 1. juni 2010 og § 8 i lov nr. 1556 af 21. december 2010 og senest ved § 17 i lov nr. 326 af 11. april 2012, foretages følgende ændringer:";"942";"2009";"lov om Arbejdsmarkedets Tillægspension";"lovbekendtgørelse"
"I lov om realkreditlån og realkreditobligationer m.v., jf. lovbekendtgørelse nr. 1261 af 15. november 2010, som ændret ved § 31 i lov nr. 718 af 25. juni 2010, § 17 i lov nr. 1556 af 21. december 2010 og § 5 i lov nr. 155 af 28. februar 2012, foretages følgende ændringer:";"1261";"2010";"lov om realkreditlån og realkreditobligationer m.v.";"lovbekendtgørelse"
"I lov om et skibsfinansieringsinstitut, jf. lovbekendtgørelse nr. 886 af 8. august 2011, foretages følgende ændringer:";"886";"2011";"lov om et skibsfinansieringsinstitut";"lovbekendtgørelse"
"I lov om tilsyn med firmapensionskasser, jf. lovbekendtgørelse nr. 1561 af 19. december 2007, som ændret bl.a. ved § 3 i lov nr. 515 af 17. juni 2008, § 5 i lov nr. 133 af 24. februar 2009, § 8 i lov nr. 579 af 1. juni 2010 og § 7 i lov nr. 1556 af 21. december 2010 og senest ved § 4 i lov nr. 155 af 28. februar 2012, foretages følgende ændringer:";"1561";"2007";"lov om tilsyn med firmapensionskasser";"lovbekendtgørelse"
"I lov om forsikringsformidling, jf. lovbekendtgørelse nr. 930 af 18. september 2008, som ændret ved § 9 i lov nr. 392 af 25. maj 2009, § 7 i lov nr. 579 af 1. juni 2010, § 27 i lov nr. 718 af 25. juni 2010 og § 6 i lov nr. 1556 af 21. december 2010, foretages følgende ændringer:";"930";"2008";"lov om forsikringsformidling";"lovbekendtgørelse"
"I lov om arbejdsskadesikring, jf. lovbekendtgørelse nr. 848 af 7. september 2009, som ændret bl.a. ved § 9 i lov nr. 1556 af 21. december 2010 og senest ved lov nr. 443 af 23. maj 2012, foretages følgende ændringer:";"848";"2009";"lov om arbejdsskadesikring";"lovbekendtgørelse"
"I lov om Lønmodtagernes Dyrtidsfond, jf. lovbekendtgørelse nr. 1156 af 3. oktober 2007, som ændret bl.a. ved § 8 i lov nr. 515 af 17. juni 2008, § 11 i lov nr. 579 af 1. juni 2010 og § 10 i lov nr. 1556 af 21. december 2010 og senest ved § 2 i lov nr. 599 af 14. juni 2011, foretages følgende ændringer:";"1156";"2007";"lov om Lønmodtagernes Dyrtidsfond";"lovbekendtgørelse"
"I lov om finansiel stabilitet, jf. lovbekendtgørelse nr. 875 af 15. september 2009, som ændret senest ved § 4 i lov nr. 273 af 27. marts 2012, foretages følgende ændring:";"875";"2009";"lov om finansiel stabilitet";"lovbekendtgørelse"
"I lov om ligestilling af kvinder og mænd, jf. lovbekendtgørelse nr. 1095 af 19. september 2007, som ændret ved § 15 i lov nr. 387 af 27. maj 2008, lov nr. 484 af 12. juni 2009, § 3 i lov nr. 182 af 8. marts 2011 og § 12 i lov nr. 553 af 18. juni 2012, foretages følgende ændringer:";"1095";"2007";"lov om ligestilling af kvinder og mænd";"lovbekendtgørelse"
"I lov om naturbeskyttelse, jf. lovbekendtgørelse nr. 933 af 24. september 2009, som ændret senest ved § 20 i lov nr. 580 af 18. juni 2012, foretages følgende ændring:";"933";"2009";"lov om naturbeskyttelse";"lovbekendtgørelse"
"I lov om arbejdsløshedsforsikring m.v., jf. lovbekendtgørelse nr. 642 af 22. juni 2012, som ændret ved § 1 i lov nr. 1365 af 28. december 2011, § 10 i lov nr. 922 og § 1 i lov nr. 928 begge af 18. september 2012, foretages følgende ændringer:";"642";"2012";"lov om arbejdsløshedsforsikring m.v.";"lovbekendtgørelse"
"I lov om aktiv socialpolitik, jf. lovbekendtgørelse nr. 190 af 24. februar 2012, som ændret senest ved § 2 i lov nr. 928 af 18. september 2012, foretages følgende ændringer:";"190";"2012";"lov om aktiv socialpolitik";"lovbekendtgørelse"
"I lov om Arbejdsgivernes Elevrefusion, jf. lovbekendtgørelse nr. 160 af 28. februar 2011, som ændret ved § 23 i lov nr. 639 af 14. juni 2010, § 1 i lov nr. 1368 af 28. december 2011 og lov nr. 272 af 27. marts 2012, foretages følgende ændringer:";"160";"2011";"lov om Arbejdsgivernes Elevrefusion";"lovbekendtgørelse"
"I lov om erhvervsuddannelser, jf. lovbekendtgørelse nr. 171 af 2. marts 2011, som ændret ved § 2 i lov nr. 1368 af 28. december 2011, lov nr. 210 af 5. marts 2012 og § 7 i lov nr. 418 af 12. maj 2012, foretages følgende ændringer:";"171";"2011";"lov om erhvervsuddannelser";"lovbekendtgørelse"
"I lov om en aktiv beskæftigelsesindsats, jf. lovbekendtgørelse nr. 706 af 28. juni 2012, foretages følgende ændring:";"706";"2012";"lov om en aktiv beskæftigelsesindsats";"lovbekendtgørelse"
"I kildeskatteloven, jf. lovbekendtgørelse nr. 1403 af 7. december 2010, som ændret bl.a. ved § 5 i lov nr. 254 af 30. marts 2011, § 1 i lov nr. 398 af 9. maj 2012, § 5 i lov nr. 433 af 16. maj 2012, § 5 i lov nr. 591 af 18. juni 2012 og § 2 i lov nr. 921 af 18. september 2012 og senest ved § 2 i lov nr. 927 af 18. september 2012, foretages følgende ændring:";"1403";"2010";"kildeskatteloven";"lovbekendtgørelse"
"I ligningsloven, jf. lovbekendtgørelse nr. 1017 af 28. oktober 2011, som ændret senest ved § 1 i lov nr. 926 af 18. september 2012, foretages følgende ændring:";"1017";"2011";"ligningsloven";"lovbekendtgørelse"
"I barseludligningsloven, lov nr. 417 af 8. maj 2006, som ændret ved lov nr. 288 af 29. marts 2010, lov nr. 598 af 14. juni 2011, § 16 i lov nr. 326 af 11. april 2012 og lov nr. 529 af 11. juni 2012, foretages følgende ændring:";"417";"2006";"barseludligningsloven";"lov"
"I lov om erhvervsuddannelser, jf. lovbekendtgørelse nr. 171 af 2. marts 2011, som ændret ved § 2 i lov nr. 1368 af 28. december 2011, lov nr. 210 af 5. marts 2012 og § 7 i lov nr. 418 af 12. maj 2012, foretages følgende ændringer:";"171";"2011";"lov om erhvervsuddannelser";"lovbekendtgørelse"
"I lov om befordringsrabat til uddannelsessøgende i ungdomsuddannelser m.v., jf. lovbekendtgørelse nr. 170 af 24. februar 2009, som ændret ved § 2 i lov nr. 1567 af 21. december 2010, foretages følgende ændringer:";"170";"2009";"lov om befordringsrabat til uddannelsessøgende i ungdomsuddannelser m.v.";"lovbekendtgørelse"
"I lov om statens voksenuddannelsesstøtte (SVU), jf. lovbekendtgørelse nr. 554 af 8. juni 2009, som ændret ved lov nr. 727 af 25. juni 2010 og lov nr. 1566 af 21. december 2010, foretages følgende ændringer:";"554";"2009";"lov om statens voksenuddannelsesstøtte (SVU)";"lovbekendtgørelse"
"I lov om valg til menighedsråd, jf. lovbekendtgørelse nr. 80 af 2. februar 2009, foretages følgende ændringer:";"80";"2009";"lov om valg til menighedsråd";"lovbekendtgørelse"
"I lov om menighedsråd, jf. lovbekendtgørelse nr. 584 af 31. maj 2010, foretages følgende ændringer:";"584";"2010";"lov om menighedsråd";"lovbekendtgørelse"
"I lov om friskoler og private grundskoler m.v., jf. lovbekendtgørelse nr. 1135 af 7. december 2011, som ændret ved § 1 i lov nr. 271 af 27. marts 2012 og § 2 i lov nr. 379 af 28. april 2012, foretages følgende ændringer:";"1135";"2011";"lov om friskoler og private grundskoler m.v.";"lovbekendtgørelse"
"I lov om elforsyning, jf. lovbekendtgørelse nr. 279 af 21. marts 2012, som ændret bl.a. ved § 1 i lov nr. 575 og senest ved § 2 i lov nr. 577 begge af 18. juni 2012, foretages følgende ændringer:";"279";"2012";"lov om elforsyning";"lovbekendtgørelse"
"I lov om naturgasforsyning, jf. lovbekendtgørelse nr. 996 af 13. oktober 2011, som ændret ved § 2 i lov nr. 466 af 18. maj 2011 og ved § 2 i lov nr. 575 og § 3 i lov nr. 576 begge af 18. juni 2012, foretages følgende ændringer:";"996";"2011";"lov om naturgasforsyning";"lovbekendtgørelse"
"I lov om afgift af elektricitet, jf. lovbekendtgørelse nr. 310 af 1. april 2011, som ændret bl.a. ved § 1 i lov nr. 722 af 25. juni 2010 og § 1 i lov nr. 625 af 14. juni 2011 og senest ved § 2 i lov nr. 574 af 18. juni 2012, foretages følgende ændringer:";"310";"2011";"lov om afgift af elektricitet";"lovbekendtgørelse"
"I lov om afgift af naturgas og bygas, jf. lovbekendtgørelse nr. 312 af 1. april 2011, som ændret bl.a. ved § 2 i lov nr. 625 af 14. juni 2011 og senest ved § 4 i lov nr. 481 af 30. maj 2012, foretages følgende ændringer:";"312";"2011";"lov om afgift af naturgas og bygas";"lovbekendtgørelse"
"I lov om energiafgift af mineralolieprodukter m.v., jf. lovbekendtgørelse nr. 313 af 1. april 2011, som ændret bl.a. ved § 4 i lov nr. 1564 af 21. december 2010 og § 2 i lov nr. 1385 af 28. december 2011 og senest ved § 6 i lov nr. 481 af 30. maj 2012, foretages følgende ændringer:";"313";"2011";"lov om energiafgift af mineralolieprodukter m.v.";"lovbekendtgørelse"
"I lov om kuldioxidafgift af visse energiprodukter, jf. lovbekendtgørelse nr. 321 af 4. april 2011, som ændret ved § 5 i lov nr. 722 af 25. juni 2010, § 5 i lov 1564 af 21. december 2010, § 5 i lov nr. 625 af 14. juni 2011 og § 42 i lov nr. 1095 af 28. november 2012, foretages følgende ændringer:";"321";"2011";"lov om kuldioxidafgift af visse energiprodukter";"lovbekendtgørelse"
"I lov om afgift af svovl, jf. lovbekendtgørelse nr. 78 af 8. februar 2006, som ændret ved § 6 i lov nr. 1536 af 19. december 2007, § 5 i lov nr. 524 af 17. juni 2008, § 93 i lov nr. 1336 af 12. juni 2008, § 8 i lov nr. 527 af 16. juni 2009 og § 12 i lov nr. 1384 af 21. december 2009, foretages følgende ændring:";"78";"2006";"lov om afgift af svovl";"lovbekendtgørelse"
"I lov om afgift af cfc og visse industrielle drivhusgasser, jf. lovbekendtgørelse nr. 599 af 11. juni 2007, som ændret ved § 76 i lov nr. 1336 af 19. december 2008, § 11 i lov nr. 1344 af 19. december 2008 og § 2 i lov nr. 522 af 12. juni 2009, foretages følgende ændring:";"599";"2007";"lov om afgift af cfc og visse industrielle drivhusgasser";"lovbekendtgørelse"
"I brændstofforbrugsafgiftsloven, jf. lovbekendtgørelse nr. 637 af 20. juni 2012, som ændret ved § 9 i lov nr. 924 af 18. september 2012, foretages følgende ændring:";"637";"2012";"brændstofforbrugsafgiftsloven";"lovbekendtgørelse"
"I registreringsafgiftsloven, jf. lovbekendtgørelse nr. 615 af 7. juni 2012, som ændret ved § 11 i lov nr. 924 af 18. september 2012, foretages følgende ændring:";"615";"2012";"registreringsafgiftsloven";"lovbekendtgørelse"
"I lov om registrering af køretøjer, jf. lovbekendtgørelse nr. 1009 af 24. oktober 2012, foretages følgende ændring:";"1009";"2012";"lov om registrering af køretøjer";"lovbekendtgørelse"
"I lov om vægtafgift af motorkøretøjer m.v., jf. lovbekendtgørelse nr. 788 af 2. juli 2012, som ændret ved § 16 i lov nr. 513 af 7. juni 2006, § 2 i lov nr. 1337 af 19. december 2008, § 3 i lov nr. 1386 af 21. december 2009 og § 10 i lov nr. 924 af 18. september 2012, foretages følgende ændringer:";"788";"2012";"lov om vægtafgift af motorkøretøjer m.v.";"lovbekendtgørelse"
"I momsloven, jf. lovbekendtgørelse nr. 287 af 28. marts 2011, som ændret senest ved § 3 i lov nr. 590 af 18. juni 2012, foretages følgende ændringer:";"287";"2011";"momsloven";"lovbekendtgørelse"
"I lov om arbejdsløshedsforsikring m.v., jf. lovbekendtgørelse nr. 642 af 22. juni 2012, som ændret ved § 1 i lov nr. 1365 af 28. december 2011, § 10 i lov nr. 922 af 18. september 2012 og § 1 i lov nr. 928 af 18. september 2012, foretages følgende ændring:";"642";"2012";"lov om arbejdsløshedsforsikring m.v.";"lovbekendtgørelse"
"I skattekontrolloven, jf. lovbekendtgørelse nr. 819 af 27. juni 2011, som ændret bl.a. ved § 11 i lov nr. 433 af 16. maj 2012 og senest ved § 1 i lov nr. 927 af 18. september 2012, foretages følgende ændringer:";"819";"2011";"skattekontrolloven";"lovbekendtgørelse"
"I kildeskatteloven, jf. lovbekendtgørelse nr. 1403 af 7. december 2010, som ændret bl.a. ved § 3 i lov nr. 1560 af 21. december 2010 og § 3 i lov nr. 922 af 18. september 2012 og senest ved § 2 i lov nr. 927 af 18. september 2012, foretages følgende ændringer:";"1403";"2010";"kildeskatteloven";"lovbekendtgørelse"
"I aktieavancebeskatningsloven, jf. lovbekendtgørelse nr. 796 af 20. juni 2011, som ændret bl.a. ved § 1 i lov nr. 624 af 14. juni 2011, § 1 i lov nr. 433 af 16. maj 2012 og § 3 i lov nr. 591 af 18. juni 2012 og senest ved § 2 i lov nr. 922 af 18. september 2012, foretages følgende ændringer:";"796";"2011";"aktieavancebeskatningsloven";"lovbekendtgørelse"
"I lov om beskatning af medlemmer af kontoførende investeringsforeninger, jf. lovbekendtgørelse nr. 962 af 19. september 2011, som ændret ved § 6 i lov nr. 433 af 16. maj 2012 og § 4 i lov nr. 922 af 18. september 2012, foretages følgende ændringer:";"962";"2011";"lov om beskatning af medlemmer af kontoførende investeringsforeninger";"lovbekendtgørelse"
"I boafgiftsloven, jf. lovbekendtgørelse nr. 327 af 2. april 2012, foretages følgende ændringer:";"327";"2012";"boafgiftsloven";"lovbekendtgørelse"
"I chokoladeafgiftsloven, jf. lovbekendtgørelse nr. 567 af 3. august 1998, som ændret bl.a. ved § 4 i lov nr. 1057 af 17. december 2002 og § 4 i lov nr. 408 af 8. maj 2006 og senest ved § 4 i lov nr. 924 af 18. september 2012, foretages følgende ændring:";"567";"1998";"chokoladeafgiftsloven";"lovbekendtgørelse"
"I dødsboskatteloven, jf. lovbekendtgørelse nr. 333 af 2. april 2012, foretages følgende ændringer:";"333";"2012";"dødsboskatteloven";"lovbekendtgørelse"
"I emballageafgiftsloven, jf. lovbekendtgørelse nr. 101 af 13. februar 2001, som ændret bl.a. ved § 3 i lov nr. 1057 af 17. december 2002 og § 5 i lov nr. 408 af 8. maj 2006 og senest ved § 6 i lov nr. 1385 af 21. december 2009, foretages følgende ændring:";"101";"2001";"emballageafgiftsloven";"lovbekendtgørelse"
"I lov om energiafgift af mineralolieprodukter m.v., jf. lovbekendtgørelse nr. 313 af 1. april 2011, som ændret senest ved § 6 i lov nr. 481 af 30. maj 2012, foretages følgende ændringer:";"313";"2011";"lov om energiafgift af mineralolieprodukter m.v.";"lovbekendtgørelse"
"I kursgevinstloven, jf. lovbekendtgørelse nr. 1121 af 14. november 2012, som ændret ved § 7 i lov nr. 433 af 16. maj 2012, § 5 i lov nr. 922 af 18. september 2012 og § 2 i lov nr. 926 af 18. september 2012, foretages følgende ændringer:";"1121";"2012";"kursgevinstloven";"lovbekendtgørelse"
"I ligningsloven, jf. lovbekendtgørelse nr. 1017 af 28. oktober 2011, som ændret bl.a. ved § 8 i lov nr. 433 af 16. maj 2012 og senest ved § 1 i lov nr. 926 af 18. september 2012, foretages følgende ændring:";"1017";"2011";"ligningsloven";"lovbekendtgørelse"
"I lov om afgift af mineralvand m.v., jf. lovbekendtgørelse nr. 419 af 7. maj 2012, som ændret ved § 6 i lov nr. 924 af 18. september 2012, foretages følgende ændring:";"419";"2012";"lov om afgift af mineralvand m.v.";"lovbekendtgørelse"
"I momsloven, jf. lovbekendtgørelse nr. 287 af 28. marts 2011, som ændret bl.a. ved § 2 i lov nr. 277 af 27. marts 2012 og senest ved § 3 i lov nr. 590 af 18. juni 2012, foretages følgende ændringer:";"287";"2011";"momsloven";"lovbekendtgørelse"
"I opkrævningsloven, jf. lovbekendtgørelse nr. 1402 af 7. december 2010, som ændret bl.a. ved § 8 i lov nr. 277 af 27. marts 2012 og senest ved § 4 i lov nr. 590 af 18. juni 2012, foretages følgende ændringer:";"1402";"2010";"opkrævningsloven";"lovbekendtgørelse"
"I pensionsafkastbeskatningsloven, jf. lovbekendtgørelse nr. 170 af 22. februar 2011, som ændret ved § 1 i lov nr. 1561 af 21. december 2010, § 3 i lov nr. 599 af 14. juni 2011, § 1 i lov nr. 1378 af 28. december 2011, § 2 i lov nr. 398 af 9. maj 2012 og § 6 i lov nr. 922 af 18. september 2012, foretages følgende ændringer:";"170";"2011";"pensionsafkastbeskatningsloven";"lovbekendtgørelse"
"I pensionsbeskatningsloven, jf. lovbekendtgørelse nr. 1246 af 15. oktober 2010, som ændret bl.a. ved § 6 i lov nr. 513 af 7. juni 2006 og § 1 i lov nr. 922 af 18. september 2012 og senest ved § 1 i lov nr. 923 af 18. september 2012, foretages følgende ændringer:";"1246";"2010";"pensionsbeskatningsloven";"lovbekendtgørelse"
"I selskabsskatteloven, jf. lovbekendtgørelse nr. 1082 af 14. november 2012, som ændret bl.a. ved § 10 i lov nr. 433 af 16. maj 2012 og senest ved § 2 i lov nr. 923 af 18. september 2012, foretages følgende ændringer:";"1082";"2012";"selskabsskatteloven";"lovbekendtgørelse"
"I spiritusafgiftsloven, jf. lovbekendtgørelse nr. 1239 af 22. oktober 2007, som ændret bl.a. ved § 2 i lov nr. 1385 af 21. december 2009 og § 5 i lov nr. 1361 af 8. december 2010 og senest ved § 3 i lov nr. 924 af 18. september 2012, foretages følgende ændringer:";"1239";"2007";"spiritusafgiftsloven";"lovbekendtgørelse"
"I tobaksafgiftsloven, jf. lovbekendtgørelse nr. 635 af 21. august 1998, som ændret bl.a. ved § 6 i lov nr. 1059 af 17. december 2002, § 1 i lov nr. 1392 af 20. december 2004, § 9 i lov nr. 408 af 8. maj 2006, § 28 i lov nr. 1344 af 19. december 2008, § 3 i lov nr. 1385 af 21. december 2009 og § 3 i lov nr. 1361 af 8. december 2010 og senest ved lov nr. 278 af 27. marts 2012, foretages følgende ændringer:";"635";"1998";"tobaksafgiftsloven";"lovbekendtgørelse"
"I virksomhedsskatteloven, jf. lovbekendtgørelse nr. 1075 af 10. september 2007, som ændret bl.a. ved § 18 i lov nr. 462 af 12. juni 2009 og senest ved § 13 i lov nr. 433 af 16. maj 2012, foretages følgende ændring:";"1075";"2007";"virksomhedsskatteloven";"lovbekendtgørelse"
"I øl- og vinafgiftsloven, jf. lovbekendtgørelse nr. 890 af 17. august 2006, som ændret bl.a. ved § 5 i lov nr. 524 af 12. juni 2009 og § 4 i lov nr. 1385 af 21. december 2009 og senest ved § 2 i lov nr. 924 af 18. september 2012, foretages følgende ændringer:";"890";"2006";"øl- og vinafgiftsloven";"lovbekendtgørelse"
"I lov om byfornyelse og udvikling af byer, jf. lovbekendtgørelse nr. 132 af 5. februar 2010, foretages følgende ændringer:";"132";"2010";"lov om byfornyelse og udvikling af byer";"lovbekendtgørelse"
"I lov om en aktiv beskæftigelsesindsats, jf. lovbekendtgørelse nr. 706 af 28. juni 2012, foretages følgende ændringer:";"706";"2012";"lov om en aktiv beskæftigelsesindsats";"lovbekendtgørelse"
"I lov om sygedagpenge, jf. lovbekendtgørelse nr. 653 af 26. juni 2012, som ændret ved § 15 i lov nr. 326 af 11. april 2012 og § 5 i lov nr. 928 af 18. september 2012, foretages følgende ændring:";"653";"2012";"lov om sygedagpenge";"lovbekendtgørelse"
"I lov om seniorjob, lov nr. 1543 af 20. december 2006, som ændret ved § 4 i lov nr. 483 af 12. juni 2009, § 4 i lov nr. 1540 af 21. december 2010 og § 4 i lov nr. 928 af 18. september 2012, foretages følgende ændring:";"1543";"2006";"lov om seniorjob";"lov"
"I lov om arbejdsløshedsforsikring m.v., jf. lovbekendtgørelse nr. 642 af 22. juni 2012, som ændret ved § 1 i lov nr. 1365 af 28. december 2011 og ved § 10 i lov nr. 922 og § 1 i lov nr. 928 begge af 18. september 2012, foretages følgende ændringer:";"642";"2012";"lov om arbejdsløshedsforsikring m.v.";"lovbekendtgørelse"
"I lov om en aktiv beskæftigelsesindsats, jf. lovbekendtgørelse nr. 706 af 28. juni 2012, foretages følgende ændringer:";"706";"2012";"lov om en aktiv beskæftigelsesindsats";"lovbekendtgørelse"
"I lov om ansvaret for og styringen af den aktive beskæftigelsesindsats, jf. lovbekendtgørelse nr. 731 af 15. juni 2010, som ændret ved § 2 i lov nr. 1596 af 22. december 2010, § 4 i lov nr. 1364 af 28. december 2011, § 3 i lov nr. 153 af 28. februar 2012 og § 5 i lov nr. 476 af 30. maj 2012, foretages følgende ændringer:";"731";"2010";"lov om ansvaret for og styringen af den aktive beskæftigelsesindsats";"lovbekendtgørelse"
"I lov om aktiv socialpolitik, jf. lovbekendtgørelse nr. 190 af 24. februar 2012, som ændret bl.a. ved § 2 i lov nr. 153 af 28. februar 2012, § 3 i lov nr. 267 af 27. marts 2012 og § 16 i lov nr. 473 af 30. maj 2012 og senest ved § 2 i lov nr. 928 af 18. september 2012, foretages følgende ændringer:";"190";"2012";"lov om aktiv socialpolitik";"lovbekendtgørelse"
"I lov om arbejdsløshedsforsikring m.v., jf. lovbekendtgørelse nr. 642 af 22. juni 2012, som ændret ved § 10 i lov nr. 922 og § 1 i lov nr. 928 begge af 18. september 2012, foretages følgende ændring:";"642";"2012";"lov om arbejdsløshedsforsikring m.v.";"lovbekendtgørelse"
"I lov om sygedagpenge, jf. lovbekendtgørelse nr. 653 af 26. juni 2012, som ændret ved § 15 i lov nr. 326 af 11. april 2012 og § 5 i lov nr. 928 af 18. september 2012, foretages følgende ændringer:";"653";"2012";"lov om sygedagpenge";"lovbekendtgørelse"
"I barselloven, jf. lovbekendtgørelse nr. 1070 af 14. november 2012, foretages følgende ændringer:";"1070";"2012";"barselloven";"lovbekendtgørelse"
