#TYPE System.Management.Automation.PSCustomObject
"Text";"Number";"Year";"Title";"DocType"
"I opkrævningsloven, jf. lovbekendtgørelse nr. 1127 af 23. september 2013, som ændret ved § 1 i lov nr. 513 af 7. juni 2006 og § 14 i lov nr. 1354 af 21. december 2012, foretages følgende ændring:";"1127";"2013";"opkrævningsloven";"lovbekendtgørelse"
"I lov om afgift af bekæmpelsesmidler, jf. lovbekendtgørelse nr. 57 af 30. januar 2008, som ændret bl.a. ved lov nr. 594 af 18. juni 2012 og senest ved § 2 i lov nr. 277 af 19. marts 2013, foretages følgende ændring:";"57";"2008";"lov om afgift af bekæmpelsesmidler";"lovbekendtgørelse"
"I spiritusafgiftsloven, jf. lovbekendtgørelse nr. 1239 af 22. oktober 2007, som ændret bl.a. ved § 2 i lov nr. 1385 af 21. december 2009 og senest ved § 18 i lov nr. 1354 af 21. december 2012, foretages følgende ændringer:";"1239";"2007";"spiritusafgiftsloven";"lovbekendtgørelse"
"I lov om afgift af svovl, jf. lovbekendtgørelse nr. 78 af 8. februar 2006, som ændret senest ved § 6 i lov nr. 1353 af 21. december 2012, foretages følgende ændring:";"78";"2006";"lov om afgift af svovl";"lovbekendtgørelse"
"I tobaksafgiftsloven, jf. lovbekendtgørelse nr. 635 af 21. august 1998, som ændret bl.a. ved § 3 i lov nr. 1385 af 21. december 2009 og senest ved § 19 i lov nr. 1354 af 21. december 2012, foretages følgende ændringer:";"635";"1998";"tobaksafgiftsloven";"lovbekendtgørelse"
"I toldloven, jf. lovbekendtgørelse nr. 867 af 13. september 2005, som ændret senest ved lov nr. 1558 af 21. december 2010, foretages følgende ændring:";"867";"2005";"toldloven";"lovbekendtgørelse"
"I lov om afgift af ledningsført vand, jf. lovbekendtgørelse nr. 962 af 27. juni 2013, som ændret ved § 8 i lov nr. 924 af 18. september 2012, foretages følgende ændring:";"962";"2013";"lov om afgift af ledningsført vand";"lovbekendtgørelse"
"I øl- og vinafgiftsloven, jf. lovbekendtgørelse nr. 1062 af 26. august 2013, foretages følgende ændringer:";"1062";"2013";"øl- og vinafgiftsloven";"lovbekendtgørelse"
"I lov om vurdering af landets faste ejendomme, jf. lovbekendtgørelse nr. 1067 af 30. august 2013, som ændret ved § 13 i lov nr. 649 af 12. juni 2013, foretages følgende ændringer:";"1067";"2013";"lov om vurdering af landets faste ejendomme";"lovbekendtgørelse"
"I tinglysningsafgiftsloven, jf. lovbekendtgørelse nr. 462 af 14. maj 2007, som ændret senest ved § 2 i lov nr. 519 af 28. maj 2013, foretages følgende ændringer:";"462";"2007";"tinglysningsafgiftsloven";"lovbekendtgørelse"
"I kulbrinteskatteloven, jf. lovbekendtgørelse nr. 971 af 20. september 2011, som ændret ved § 7 i lov nr. 591 af 18. juni 2012 og § 6 i lov nr. 792 af 28. juni 2013, foretages følgende ændringer:";"971";"2011";"kulbrinteskatteloven";"lovbekendtgørelse"
"I lov om ansættelse og opkrævning m.v. af skat ved kulbrinteindvinding, jf. lovbekendtgørelse nr. 966 af 20. september 2011, som ændret ved § 3 i lov nr. 513 af 7. juni 2006 og § 5 i lov nr. 649 af 12. juni 2013, foretages følgende ændringer:";"966";"2011";"lov om ansættelse og opkrævning m.v. af skat ved kulbrinteindvinding";"lovbekendtgørelse"
"I lov om etablering og benyttelse af en rørledning til transport af råolie og kondensat, jf. lovbekendtgørelse nr. 957 af 9. september 2011, foretages følgende ændringer:";"957";"2011";"lov om etablering og benyttelse af en rørledning til transport af råolie og kondensat";"lovbekendtgørelse"
"I ligningsloven, jf. lovbekendtgørelse nr. 405 af 22. april 2013, som ændret senest ved § 5 i lov nr. 1347 af 3. december 2013, foretages følgende ændring:";"405";"2013";"ligningsloven";"lovbekendtgørelse"
"I momsloven, jf. lovbekendtgørelse nr. 106 af 23. januar 2013, som ændret ved § 4 i lov nr. 789 af 28. juni 2013 og § 7 i lov nr. 903 af 4. juli 2013, foretages følgende ændringer:";"106";"2013";"momsloven";"lovbekendtgørelse"
"I konkursloven, jf. lovbekendtgørelse nr. 217 af 15. marts 2011, som ændret ved § 1 i lov nr. 429 af 1. maj 2013, foretages følgende ændring:";"217";"2011";"konkursloven";"lovbekendtgørelse"
"I opkrævningsloven, jf. lovbekendtgørelse nr. 1127 af 23. september 2013, som ændret ved § 1 i lov nr. 513 af 7. juni 2006 og § 14 i lov nr. 1354 af 21. december 2012, foretages følgende ændringer:";"1127";"2013";"opkrævningsloven";"lovbekendtgørelse"
"I selskabsskatteloven, jf. lovbekendtgørelse nr. 1082 af 14. november 2012, som ændret bl.a. ved § 10 i lov nr. 433 af 16. maj 2012, § 17 i lov nr. 1354 af 21. december 2012 og § 17 i lov nr. 600 af 12. juni 2013 og senest ved § 2 i lov nr. 1347 af 3. december 2013, foretages følgende ændring:";"1082";"2012";"selskabsskatteloven";"lovbekendtgørelse"
"I tinglysningsafgiftsloven, jf. lovbekendtgørelse nr. 462 af 14. maj 2007, som ændret bl.a. ved lov nr. 295 af 11. april 2011 og senest ved § 2 i lov nr. 519 af 28. maj 2013, foretages følgende ændring:";"462";"2007";"tinglysningsafgiftsloven";"lovbekendtgørelse"
"I toldloven, jf. lovbekendtgørelse nr. 867 af 13. september 2005, som ændret bl.a. ved lov nr. 1573 af 20. december 2006 og senest ved lov nr. 1558 af 21. december 2010, foretages følgende ændring:";"867";"2005";"toldloven";"lovbekendtgørelse"
"I lov om vægtafgift af motorkøretøjer m.v., jf. lovbekendtgørelse nr. 414 af 11. april 2013, som ændret ved § 16 i lov nr. 513 af 7. juni 2006, foretages følgende ændring:";"414";"2013";"lov om vægtafgift af motorkøretøjer m.v.";"lovbekendtgørelse"
"I sundhedsloven, jf. lovbekendtgørelse nr. 913 af 13. juli 2010, som ændret bl.a. ved § 2 i lov nr. 1546 af 21. december 2010, lov nr. 603 af 18. juni 2012, § 1 i lov nr. 1401 af 23. december 2012 og § 1 i lov nr. 904 af 4. juli 2013 og senest ved lov nr. 1463 af 17. december 2013, foretages følgende ændringer:";"913";"2010";"sundhedsloven";"lovbekendtgørelse"
"I lov om klage- og erstatningsadgang inden for sundhedsvæsenet, jf. lovbekendtgørelse nr. 1113 af 7. november 2011, som ændret ved lov nr. 1257 af 18. december 2012, § 2 i lov nr. 1401 af 23. december 2012 og § 2 i lov nr. 904 af 4. juli 2013, foretages følgende ændringer:";"1113";"2011";"lov om klage- og erstatningsadgang inden for sundhedsvæsenet";"lovbekendtgørelse"
"I lov om godskørsel, jf. lovbekendtgørelse nr. 1051 af 12. november 2012, foretages følgende ændringer:";"1051";"2012";"lov om godskørsel";"lovbekendtgørelse"
"I lov om buskørsel, jf. lovbekendtgørelse nr. 1050 af 12. november 2012, foretages følgende ændringer:";"1050";"2012";"lov om buskørsel";"lovbekendtgørelse"
"I lov om folkeskolen, jf. lovbekendtgørelse nr. 521 af 27. maj 2013, som ændret ved § 4 i lov nr. 622 af 12. juni 2013, foretages følgende ændringer:";"521";"2013";"lov om folkeskolen";"lovbekendtgørelse"
"I lov om ungdomsskoler, jf. lovbekendtgørelse nr. 997 af 8. oktober 2004, som ændret ved § 3 i lov nr. 577 af 9. juni 2006, § 8 i lov nr. 208 af 31. marts 2008, § 3 i lov nr. 479 af 23. maj 2011 og § 5 i lov nr. 565 af 18. juni 2012, foretages følgende ændringer:";"997";"2004";"lov om ungdomsskoler";"lovbekendtgørelse"
"I lov om musik, jf. lovbekendtgørelse nr. 184 af 3. januar 2008, som ændret ved § 21 i lov nr. 1531 af 21. december 2010 og § 15 i lov nr. 458 af 8. maj 2013, foretages følgende ændring:";"184";"2008";"lov om musik";"lovbekendtgørelse"
"I dagtilbudsloven, jf. lovbekendtgørelse nr. 1240 af 29. oktober 2013, foretages følgende ændring:";"1240";"2013";"dagtilbudsloven";"lovbekendtgørelse"
"I lov om friskoler og private grundskoler m.v., jf. lovbekendtgørelse nr. 166 af 25. februar 2013, som ændret ved § 6 i lov nr. 274 af 19. marts 2013, foretages følgende ændringer:";"166";"2013";"lov om friskoler og private grundskoler m.v.";"lovbekendtgørelse"
"I lov om Danmarks Evalueringsinstitut, jf. lovbekendtgørelse nr. 1073 af 15. september 2010, som ændret ved § 3 i lov nr. 1235 af 18. december 2012, foretages følgende ændring:";"1073";"2010";"lov om Danmarks Evalueringsinstitut";"lovbekendtgørelse"
"I lov om folkeskolen, jf. lovbekendtgørelse nr. 521 af 27. maj 2013, som ændret ved § 4 i lov nr. 622 af 12. juni 2013, foretages følgende ændring:";"521";"2013";"lov om folkeskolen";"lovbekendtgørelse"
"I lov om folkeskolen, jf. lovbekendtgørelse nr. 998 af 16. august 2010, som ændret bl.a. ved lov nr. 513 af 4. juni 2012 og senest ved § 3 i lov nr. 558 af 18. juni 2012, foretages følgende ændringer:";"998";"2010";"lov om folkeskolen";"lovbekendtgørelse"
"I lov om ligebehandling af mænd og kvinder med hensyn til beskæftigelse m.v., jf. lovbekendtgørelse nr. 645 af 8. juni 2011, som ændret ved § 13 i lov nr. 553 af 18. juni 2012, foretages følgende ændringer:";"645";"2011";"lov om ligebehandling af mænd og kvinder med hensyn til beskæftigelse m.v.";"lovbekendtgørelse"
"I lov om social pension, jf. lovbekendtgørelse nr. 783 af 9. juli 2012, som ændret ved lov nr. 1386 af 28. december 2011, § 1 i lov nr. 326 af 11. april 2012, § 7 i lov nr. 928 af 18. september 2012 og § 11 i lov nr. 1380 af 23. december 2012, foretages følgende ændring:";"783";"2012";"lov om social pension";"lovbekendtgørelse"
"I lov om individuel boligstøtte, jf. lovbekendtgørelse nr. 34 af 18. januar 2013, foretages følgende ændring:";"34";"2013";"lov om individuel boligstøtte";"lovbekendtgørelse"
"I lov om leje, jf. lovbekendtgørelse nr. 963 af 11. august 2010, som ændret ved § 148 i lov nr. 1336 af 19. december 2008, § 3 i lov nr. 1611 af 22. december 2010 og § 1 i lov nr. 517 af 5. juni 2012, foretages følgende ændringer:";"963";"2010";"lov om leje";"lovbekendtgørelse"
"I lov om midlertidig regulering af boligforholdene, jf. lovbekendtgørelse nr. 962 af 11. august 2010, som ændret ved § 149 i lov nr. 1336 af 19. december 2008 og § 2 i lov nr. 517 af 5. juni 2012, foretages følgende ændringer:";"962";"2010";"lov om midlertidig regulering af boligforholdene";"lovbekendtgørelse"
"I lov om leje af erhvervslokaler m.v. (erhvervslejelov), jf. lovbekendtgørelse nr. 1714 af 16. december 2010, foretages følgende ændring:";"1714";"2010";"lov om leje af erhvervslokaler m.v. (erhvervslejelov)";"lovbekendtgørelse"
"I lov om almene boliger m.v., jf. lovbekendtgørelse nr. 884 af 10. august 2011, som ændret ved lov nr. 123 af 23. februar 2011, lov nr. 1363 af 28. december 2011, § 1 i lov nr. 518 af 5. juni 2012, lov nr. 556 af 18. juni 2012 og § 1 i lov nr. 1097 af 28. november 2012, foretages følgende ændring:";"884";"2011";"lov om almene boliger m.v.";"lovbekendtgørelse"
"I lov om almene boliger m.v., jf. lovbekendtgørelse nr. 884 af 10. august 2011, som ændret senest ved § 1 i lov nr. 1097 af 28. november 2012, foretages følgende ændringer:";"884";"2011";"lov om almene boliger m.v.";"lovbekendtgørelse"
"I lov om almene boliger m.v., jf. lovbekendtgørelse nr. 884 af 10. august 2011, som ændret senest ved § 1 i lov nr. 1097 af 28. november 2012, foretages følgende ændring:";"884";"2011";"lov om almene boliger m.v.";"lovbekendtgørelse"
"I lov om almene boliger m.v., jf. lovbekendtgørelse nr. 884 af 10. august 2011, som ændret senest ved § 1 i lov nr. 1097 af 28. november 2012, foretages følgende ændringer:";"884";"2011";"lov om almene boliger m.v.";"lovbekendtgørelse"
"I lov om leje af almene boliger, jf. lovbekendtgørelse nr. 961 af 11. august 2010, som ændret ved § 2 i lov nr. 1611 af 22. december 2010, § 3 i lov nr. 517 af 5. juni 2012 og § 2 i lov nr. 518 af 5. juni 2012, foretages følgende ændringer:";"961";"2010";"lov om leje af almene boliger";"lovbekendtgørelse"
"I lov om boligbyggeri, jf. lovbekendtgørelse nr. 903 af 18. august 2011, foretages følgende ændring:";"903";"2011";"lov om boligbyggeri";"lovbekendtgørelse"
"I SU-loven, jf. lovbekendtgørelse nr. 661 af 29. juni 2009, som ændret senest ved § 21 i lov nr. 326 af 11. april 2012, foretages følgende ændringer:";"661";"2009";"SU-loven";"lovbekendtgørelse"
"I lov om statens voksenuddannelsesstøtte (SVU), jf. lovbekendtgørelse nr. 206 af 27. februar 2013, foretages følgende ændring:";"206";"2013";"lov om statens voksenuddannelsesstøtte (SVU)";"lovbekendtgørelse"
"I lov om specialpædagogisk støtte ved videregående uddannelser, jf. lovbekendtgørelse nr. 210 af 1. marts 2007, som ændret ved § 2 i lov nr. 78 af 27. januar 2010, § 12 i lov nr. 1373 af 28. december 2011 og § 3 i lov nr. 514 af 4. juni 2012, foretages følgende ændring:";"210";"2007";"lov om specialpædagogisk støtte ved videregående uddannelser";"lovbekendtgørelse"
"I lov om institutioner for almengymnasiale uddannelser og almen voksenuddannelse m.v., jf. lovbekendtgørelse nr. 880 af 8. august 2011, som ændret ved § 4 i lov nr. 271 af 27. marts 2012, § 1 i lov nr. 469 af 29. maj 2012 og § 1 i lov nr. 514 af 4. juni 2012, foretages følgende ændring:";"880";"2011";"lov om institutioner for almengymnasiale uddannelser og almen voksenuddannelse m.v.";"lovbekendtgørelse"
"I lov om institutioner for erhvervsrettet uddannelse, jf. lovbekendtgørelse nr. 878 af 8. august 2011, som ændret senest ved § 2 i lov nr. 514 af 4. juni 2012, foretages følgende ændring:";"878";"2011";"lov om institutioner for erhvervsrettet uddannelse";"lovbekendtgørelse"
"I lov om friskoler og private grundskoler m.v., jf. lovbekendtgørelse nr. 166 af 25. februar 2013, foretages følgende ændring:";"166";"2013";"lov om friskoler og private grundskoler m.v.";"lovbekendtgørelse"
"I lov om kemikalier, jf. lovbekendtgørelse nr. 878 af 26. juni 2010, som ændret bl.a. ved § 19 i lov nr. 484 af 11. maj 2010, § 1 i lov nr. 294 af 11. april 2011 og lov nr. 161 af 28. februar 2012 og senest ved § 8 i lov nr. 580 af 18. juni 2012, foretages følgende ændringer:";"878";"2010";"lov om kemikalier";"lovbekendtgørelse"
"I lov om afgift af bekæmpelsesmidler, jf. lovbekendtgørelse nr. 57 af 30. januar 2008, som ændret ved § 75 i lov nr. 1336 af 19. december 2008, § 9 i lov nr. 1344 af 19. december 2008, § 4 i lov nr. 294 af 11. april 2011 og lov nr. 594 af 18. juni 2012, foretages følgende ændringer:";"57";"2008";"lov om afgift af bekæmpelsesmidler";"lovbekendtgørelse"
"I lov om social service, jf. lovbekendtgørelse nr. 810 af 19. juli 2012, som ændret ved § 12 i lov nr. 1380 af 23. december 2012 og § 1 i lov nr. 1400 af 23. december 2012, foretages følgende ændringer:";"810";"2012";"lov om social service";"lovbekendtgørelse"
"I lov om forbud mod salg af tobak og alkohol til personer under 18 år, jf. lovbekendtgørelse nr. 1020 af 21. oktober 2008, som ændret ved lov nr. 707 af 25. juni 2010, foretages følgende ændringer:";"1020";"2008";"lov om forbud mod salg af tobak og alkohol til personer under 18 år";"lovbekendtgørelse"
"I lov om forbud mod tobaksreklame m.v., jf. lovbekendtgørelse nr. 1021 af 21. oktober 2008, foretages følgende ændring:";"1021";"2008";"lov om forbud mod tobaksreklame m.v.";"lovbekendtgørelse"
"I lov om menighedsråd, jf. lovbekendtgørelse nr. 146 af 24. februar 2012, foretages følgende ændring:";"146";"2012";"lov om menighedsråd";"lovbekendtgørelse"
"I lov om valg til menighedsråd, jf. lovbekendtgørelse nr. 145 af 24. februar 2012, foretages følgende ændring:";"145";"2012";"lov om valg til menighedsråd";"lovbekendtgørelse"
"I lov om bestyrelse og brug af folkekirkens kirker m.m., jf. lovbekendtgørelse nr. 582 af 27. maj 2010, foretages følgende ændringer:";"582";"2010";"lov om bestyrelse og brug af folkekirkens kirker m.m.";"lovbekendtgørelse"
"I lov om arbejdsmiljø, jf. lovbekendtgørelse nr. 1072 af 7. september 2010, som ændret ved lov nr. 1538 af 21. december 2010, lov nr. 597 af 14. juni 2011 og § 30 i lov nr. 155 af 20. februar 2013, foretages følgende ændringer:";"1072";"2010";"lov om arbejdsmiljø";"lovbekendtgørelse"
"I lov om en aktiv beskæftigelsesindsats, jf. lovbekendtgørelse nr. 706 af 28. juni 2012, som ændret ved § 3 i lov nr. 1347 af 21. december 2012, lov nr. 1377 af 23. december 2012 og § 1 i lov nr. 1380 af 23. december 2012, foretages følgende ændringer:";"706";"2012";"lov om en aktiv beskæftigelsesindsats";"lovbekendtgørelse"
"I lov om digital indberetningsløsning til brug for anmeldelse af sygefravær samt anmodning om refusion af sygedagpenge og dagpenge efter barselloven, jf. lovbekendtgørelse nr. 1069 af 14. november 2012, foretages følgende ændringer:";"1069";"2012";"lov om digital indberetningsløsning til brug for anmeldelse af sygefravær samt anmodning om refusion af sygedagpenge og dagpenge efter barselloven";"lovbekendtgørelse"
"I lov om sygedagpenge, jf. lovbekendtgørelse nr. 653 af 26. juni 2012, som ændret ved § 15 i lov nr. 326 af 11. april 2012, § 5 i lov nr. 928 af 18. september 2012, lov nr. 1378 af 23. december 2012 og § 5 i lov nr. 1380 af 23. december 2012, foretages følgende ændringer:";"653";"2012";"lov om sygedagpenge";"lovbekendtgørelse"
"I barselloven, jf. lovbekendtgørelse nr. 1070 af 14. november 2012, som ændret ved § 6 i lov nr. 1380 af 23. december 2012, foretages følgende ændring:";"1070";"2012";"barselloven";"lovbekendtgørelse"
"I lov om planlægning, jf. lovbekendtgørelse nr. 937 af 24. september 2009, som ændret bl.a. ved lov nr. 424 af 10. maj 2011 og lov nr. 579 af 18. juni 2012 og senest ved § 5 i lov nr. 580 af 18. juni 2012, foretages følgende ændringer:";"937";"2009";"lov om planlægning";"lovbekendtgørelse"
"I lov om autorisation af sundhedspersoner og om sundhedsfaglig virksomhed, jf. lovbekendtgørelse nr. 877 af 4. august 2011, foretages følgende ændringer:";"877";"2011";"lov om autorisation af sundhedspersoner og om sundhedsfaglig virksomhed";"lovbekendtgørelse"
"I sundhedsloven, jf. lovbekendtgørelse nr. 913 af 13. juli 2010, som ændret bl.a. ved lov nr. 607 af 14. juni 2011 og senest ved lov nr. 62 af 29. januar 2013, foretages følgende ændringer:";"913";"2010";"sundhedsloven";"lovbekendtgørelse"
"I markedsføringsloven, jf. lovbekendtgørelse nr. 58 af 20. januar 2012, som ændret ved § 33 i lov nr. 1231 af 18. december 2012 og § 5 i lov nr. 1387 af 23. december 2012, foretages følgende ændringer:";"58";"2012";"markedsføringsloven";"lovbekendtgørelse"
"I retsplejeloven, jf. lovbekendtgørelse nr. 1008 af 24. oktober 2012, som ændret ved § 1 i lov nr. 1242 af 18. december 2012 og § 1 i lov nr. 1387 af 23. december 2012, foretages følgende ændringer:";"1008";"2012";"retsplejeloven";"lovbekendtgørelse"
"I lov om finansiel virksomhed, jf. lovbekendtgørelse nr. 705 af 25. juni 2012, som ændret senest ved § 5 i lov nr. 1383 af 23. december 2012, foretages følgende ændring:";"705";"2012";"lov om finansiel virksomhed";"lovbekendtgørelse"
"I lov om betalingstjenester og elektroniske penge, jf. lovbekendtgørelse nr. 365 af 26. april 2011, som ændret senest ved § 6 i lov nr. 1383 af 23. december 2012, foretages følgende ændring:";"365";"2011";"lov om betalingstjenester og elektroniske penge";"lovbekendtgørelse"
"I lov om ophavsret, jf. lovbekendtgørelse nr. 202 af 27. februar 2010, foretages følgende ændringer:";"202";"2010";"lov om ophavsret";"lovbekendtgørelse"
"I regionsloven, jf. lovbekendtgørelse nr. 900 af 30. august 2012, som ændret ved § 2 i lov nr. 1252 af 18. december 2012 og § 2 i lov nr. 1253 af 18. december 2012, foretages følgende ændring:";"900";"2012";"regionsloven";"lovbekendtgørelse"
"I lov om kommunernes styrelse, jf. lovbekendtgørelse nr. 885 af 29. august 2012, som ændret ved § 1 i lov nr. 1252 af 18. december 2012 og § 1 i lov nr. 1253 af 18. december 2012, foretages følgende ændring:";"885";"2012";"lov om kommunernes styrelse";"lovbekendtgørelse"
"I lov om jordbrugets anvendelse af gødning og om plantedække, jf. lovbekendtgørelse nr. 415 af 3. maj 2011, foretages følgende ændringer:";"415";"2011";"lov om jordbrugets anvendelse af gødning og om plantedække";"lovbekendtgørelse"
"I lov om midlertidig regulering af boligforholdene, jf. lovbekendtgørelse nr. 962 af 11. august 2010, som ændret ved § 149 i lov nr. 1336 af 19. december 2008, § 2 i lov nr. 517 af 5. juni 2012 og § 2 i lov nr. 270 af 19. marts 2013, foretages følgende ændring:";"962";"2010";"lov om midlertidig regulering af boligforholdene";"lovbekendtgørelse"
"I retsplejeloven, jf. lovbekendtgørelse nr. 1008 af 24. oktober 2012, som ændret ved § 1 i lov nr. 1242 af 18. december 2012, § 1 i lov nr. 1387 af 23. december 2012 og § 2 i lov nr. 378 af 17. april 2013, foretages følgende ændringer:";"1008";"2012";"retsplejeloven";"lovbekendtgørelse"
"I lov om international fuldbyrdelse af straf m.v., jf. lovbekendtgørelse nr. 740 af 18. juli 2005, foretages følgende ændringer:";"740";"2005";"lov om international fuldbyrdelse af straf m.v.";"lovbekendtgørelse"
"I lov om udlevering af lovovertrædere, jf. lovbekendtgørelse nr. 833 af 25. august 2005, som ændret bl.a. ved § 1 i lov nr. 394 af 30. april 2007 og senest ved § 2 i lov nr. 271 af 4. april 2011, foretages følgende ændringer:";"833";"2005";"lov om udlevering af lovovertrædere";"lovbekendtgørelse"
"I konkursloven, jf. lovbekendtgørelse nr. 217 af 15. marts 2011, foretages følgende ændringer:";"217";"2011";"konkursloven";"lovbekendtgørelse"
"I retsplejeloven, jf. lovbekendtgørelse nr. 1008 af 24. oktober 2012, som ændret ved § 1 i lov nr. 1242 af 18. december 2012 og § 1 i lov nr. 1387 af 23. december 2012, foretages følgende ændringer:";"1008";"2012";"retsplejeloven";"lovbekendtgørelse"
"I lov om retsafgifter, jf. lovbekendtgørelse nr. 936 af 8. september 2006, som ændret senest ved § 2 i lov nr. 1387 af 23. december 2012, foretages følgende ændring:";"936";"2006";"lov om retsafgifter";"lovbekendtgørelse"
"I udlændingeloven, jf. lovbekendtgørelse nr. 984 af 2. oktober 2012, som ændret senest ved § 1 i lov nr. 572 af 18. juni 2012, foretages følgende ændringer:";"984";"2012";"udlændingeloven";"lovbekendtgørelse"
"I kildeskatteloven, jf. lovbekendtgørelse nr. 1403 af 7. december 2010, som ændret bl.a. ved § 5 i lov nr. 591 af 18. juni 2012 og § 2 i lov nr. 921 af 18. september 2012 og senest ved § 5 i lov nr. 1395 af 23. december 2012, foretages følgende ændringer:";"1403";"2010";"kildeskatteloven";"lovbekendtgørelse"
"I integrationsloven, jf. lovbekendtgørelse nr. 1071 af 16. november 2012, foretages følgende ændring:";"1071";"2012";"integrationsloven";"lovbekendtgørelse"
"I lov om våben og eksplosivstoffer, jf. lovbekendtgørelse nr. 1005 af 22. oktober 2012, foretages følgende ændringer:";"1005";"2012";"lov om våben og eksplosivstoffer";"lovbekendtgørelse"
"I straffeloven, jf. lovbekendtgørelse nr. 1007 af 24. oktober 2012, som ændret ved § 2 i lov nr. 1242 af 18. december 2012 og § 2 i lov nr. 1385 af 23. december 2012, foretages følgende ændring:";"1007";"2012";"straffeloven";"lovbekendtgørelse"
"I udlændingeloven, jf. lovbekendtgørelse nr. 984 af 2. oktober 2012, som ændret senest ved § 1 i lov nr. 572 af 18. juni 2012, foretages følgende ændringer:";"984";"2012";"udlændingeloven";"lovbekendtgørelse"
"I udlændingeloven, jf. lovbekendtgørelse nr. 984 af 2. oktober 2012, som ændret senest ved § 1 i lov nr. 572 af 18. juni 2012, foretages følgende ændring:";"984";"2012";"udlændingeloven";"lovbekendtgørelse"
"I straffeloven, jf. lovbekendtgørelse nr. 1007 af 24. oktober 2012, som ændret ved § 2 i lov nr. 1242 af 18. december 2012 og § 2 i lov nr. 1385 af 23. december 2012, foretages følgende ændring:";"1007";"2012";"straffeloven";"lovbekendtgørelse"
"I udlændingeloven, jf. lovbekendtgørelse nr. 984 af 2. oktober 2012, som ændret bl.a. ved § 1 i lov nr. 571 af 18. juni 2012 og senest ved § 1 i lov nr. 572 af 18. juni 2012, foretages følgende ændringer:";"984";"2012";"udlændingeloven";"lovbekendtgørelse"
"I lov om institutioner for almengymnasiale uddannelser og almen voksenuddannelse m.v., jf. lovbekendtgørelse nr. 880 af 8. august 2011, som ændret ved § 4 i lov nr. 271 af 27. marts 2012, § 1 i lov nr. 469 af 29. maj 2012, § 1 i lov nr. 514 af 4. juni 2012 og § 4 i lov nr. 274 af 19. marts 2013, foretages følgende ændringer:";"880";"2011";"lov om institutioner for almengymnasiale uddannelser og almen voksenuddannelse m.v.";"lovbekendtgørelse"
"I lov om folkeskolen, jf. lovbekendtgørelse nr. 998 af 16. august 2010, som ændret senest ved lov nr. 212 af 4. marts 2013, foretages følgende ændring:";"998";"2010";"lov om folkeskolen";"lovbekendtgørelse"
"I lov om Lønmodtagernes Dyrtidsfond, jf. lovbekendtgørelse nr. 1156 af 3. oktober 2007, som ændret senest ved § 15 i lov nr. 1287 af 19. december 2012, foretages følgende ændringer:";"1156";"2007";"lov om Lønmodtagernes Dyrtidsfond";"lovbekendtgørelse"
"I lov om Arbejdsmarkedets Tillægspension, jf. lovbekendtgørelse nr. 942 af 2. oktober 2009, som ændret senest ved § 8 i lov nr. 1380 af 23. december 2012, foretages følgende ændringer:";"942";"2009";"lov om Arbejdsmarkedets Tillægspension";"lovbekendtgørelse"
"I lov om ansvaret for og styringen af den aktive beskæftigelsesindsats, jf. lovbekendtgørelse nr. 731 af 15. juni 2010, som ændret bl.a. ved § 2 i lov nr. 1596 af 22. december 2010 og senest ved § 2 i lov nr. 1380 af 23. december 2012, foretages følgende ændringer:";"731";"2010";"lov om ansvaret for og styringen af den aktive beskæftigelsesindsats";"lovbekendtgørelse"
"I lov om arbejdsskadesikring, jf. lovbekendtgørelse nr. 278 af 14. marts 2013, foretages følgende ændringer:";"278";"2013";"lov om arbejdsskadesikring";"lovbekendtgørelse"
"I lov om arbejdsmarkedsuddannelser m.v., jf. lovbekendtgørelse nr. 381 af 26. marts 2010, som ændret ved § 22 i lov nr. 639 af 14. juni 2010, § 2 i lov nr. 277 af 5. april 2011 og § 2 i lov nr. 573 af 7. juni 2011, foretages følgende ændringer:";"381";"2010";"lov om arbejdsmarkedsuddannelser m.v.";"lovbekendtgørelse"
"I lov om åben uddannelse (erhvervsrettet voksen­ud­dan­nel­se) m.v., jf. lovbekendtgørelse nr. 952 af 2. oktober 2009, som ændret ved § 2 i lov nr. 1525 af 27. december 2009, § 13 i lov nr. 140 af 9. februar 2010, § 3 i lov nr. 1570 af 21. december 2010 og § 5 i lov nr. 418 af 12. maj 2012, foretages følgende ændring:";"952";"2009";"lov om åben uddannelse (erhvervsrettet voksen­ud­dan­nel­se) m.v.";"lovbekendtgørelse"
"I SU-loven, jf. lovbekendtgørelse nr. 661 af 29. juni 2009, som ændret bl.a. ved lov nr. 1524 af 27. december 2009, § 1 i lov nr. 78 af 27. januar 2010, lov nr. 581 af 1. juni 2010 og lov nr. 561 af 6. juni 2011 og senest ved § 1 i lov nr. 274 af 19. marts 2013, foretages følgende ændringer:";"661";"2009";"SU-loven";"lovbekendtgørelse"
"I lov om specialpædagogisk støtte ved videregående uddannelser, jf. lovbekendtgørelse nr. 210 af 1. marts 2007, som ændret ved § 2 i lov nr. 78 af 27. januar 2010, § 12 i lov nr. 1373 af 28. december 2011, § 3 i lov nr. 514 af 4. juni 2012 og § 3 i lov nr. 274 af 19. marts 2013, foretages følgende ændringer:";"210";"2007";"lov om specialpædagogisk støtte ved videregående uddannelser";"lovbekendtgørelse"
