#TYPE System.Management.Automation.PSCustomObject
"Text";"Number";"Year";"Title";"DocType"
"I lov nr. 553 af 18. juni 2012 om Institut for Men­ne­ske­ret­tig­he­der – Danmarks Nationale Men­ne­ske­ret­tig­heds­in­sti­tu­tion foretages følgende ændringer:";"553";"2012";"Lov om Institut for Men­ne­ske­ret­tig­he­der – Danmarks Nationale Men­ne­ske­ret­tig­heds­in­sti­tu­tion";"lov"
"I lov nr. 554 af 18. juni 2012 om Dansk Institut for Internationale Studier foretages følgende ændring:";"554";"2012";"Lov om Dansk Institut for Internationale Studier";"lov"
"I lov nr. 924 af 18. september 2012 om ændring af lov om forskellige forbrugsafgifter, brændstofforbrugsafgiftsloven, tonnageskatteloven og forskellige andre love (Indeksering af forskellige punktafgifter og de løbende bilafgifter, regulering af tonnageskatten, forhøjelse af udligningsafgiften og forlængelse af afgiftsfritagelsen for brint- og elbiler), som ændret ved § 15 i lov nr. 1353 af 21. december 2012, foretages følgende ændringer:";"924";"2012";"Lov om ændring af lov om forskellige forbrugsafgifter, brændstofforbrugsafgiftsloven, tonnageskatteloven og forskellige andre love (Indeksering af forskellige punktafgifter og de løbende bilafgifter, regulering af tonnageskatten, forhøjelse af udligningsafgiften og forlængelse af afgiftsfritagelsen for brint- og elbiler)";"lov"
"I lov nr. 1374 af 23. december 2012 om uddannelsesordning for ledige, som har opbrugt deres dagpengeret, som ændret ved § 14 i lov nr. 493 af 21. maj 2013, foretages følgende ændringer:";"1374";"2012";"Lov om uddannelsesordning for ledige, som har opbrugt deres dagpengeret";"lov"
"I lov nr. 922 af 18. september 2012 om ændring af pensionsbeskatningsloven og forskellige andre love (Afskaffelse af fradragsret m.v. for indbetalinger til kapitalpension), som ændret ved § 24 i lov nr. 1354 af 21. december 2012, foretages følgende ændring:";"922";"2012";"Lov om ændring af pensionsbeskatningsloven og forskellige andre love (Afskaffelse af fradragsret m.v. for indbetalinger til kapitalpension)";"lov"
"I lov nr. 1354 af 21. december 2012 om ændring af skattekontrolloven, kildeskatteloven og forskellige andre love (Udvidelse af årsopgørelsesordningen, indberetning af udbytter m.v.) foretages følgende ændring:";"1354";"2012";"Lov om ændring af skattekontrolloven, kildeskatteloven og forskellige andre love (Udvidelse af årsopgørelsesordningen, indberetning af udbytter m.v.)";"lov"
"I lov nr. 1377 af 23. december 2012 om ændring af lov om en aktiv beskæftigelsesindsats (Midlertidig forhøjelse af jobrotationsydelsen til private arbejdsgivere, individuel aftale om mentorstøtte og midlertidig sænkelse af driftsloftet over de kommunale aktiveringsudgifter) foretages følgende ændring:";"1377";"2012";"Lov om ændring af lov om en aktiv beskæftigelsesindsats (Midlertidig forhøjelse af jobrotationsydelsen til private arbejdsgivere, individuel aftale om mentorstøtte og midlertidig sænkelse af driftsloftet over de kommunale aktiveringsudgifter)";"lov"
"I lov nr. 169 af 3. marts 2011 om elektroniske kommunikationsnet og -tjenester, som ændret ved lov nr. 250 af 21. marts 2012, § 22 i lov nr. 1231 af 18. december 2012 og § 3 i lov nr. 1242 af 18. december 2012, foretages følgende ændringer:";"169";"2011";"Lov om elektroniske kommunikationsnet og -tjenester";"lov"
"I lov nr. 169 af 3. marts 2011 om elektroniske kommunikationsnet og -tjenester, som ændret ved lov nr. 250 af 21. marts 2012, § 22 i lov nr. 1231 af 18. december 2012 og § 3 i lov nr. 1242 af 18. december 2012, foretages følgende ændringer:";"169";"2011";"Lov om elektroniske kommunikationsnet og -tjenester";"lov"
"I lov nr. 1390 af 23. december 2012 om ændring af lov om fremme af vedvarende energi, lov om elforsyning, lov om afgift af elektricitet og ligningsloven (Støtte til solcelleanlæg og øvrige små vedvarende energi-anlæg m.v.), som ændret ved § 6 i lov nr. 641 af 12. juni 2013, foretages følgende ændring:";"1390";"2012";"Lov om ændring af lov om fremme af vedvarende energi, lov om elforsyning, lov om afgift af elektricitet og ligningsloven (Støtte til solcelleanlæg og øvrige små vedvarende energi-anlæg m.v.)";"lov"
"I lov nr. 641 af 12. juni 2013 om ændring af lov om fremme af vedvarende energi, lov om elforsyning og ligningsloven (Rammer for kystnære havvindmøller og revision af værditabs- og køberetsordningerne m.v.) foretages følgende ændringer:";"641";"2013";"Lov om ændring af lov om fremme af vedvarende energi, lov om elforsyning og ligningsloven (Rammer for kystnære havvindmøller og revision af værditabs- og køberetsordningerne m.v.)";"lov"
"I lov nr. 1353 af 21. december 2012 om ændring af lov om afgift af elektricitet og forskellige andre love og om ophævelse af lov om ændring af lov om afgift af affald og råstoffer (Godtgørelse af elafgift for el forbrugt til opladning af batterier til registrerede elbiler, lempelse vedrørende komfortkøling, dagsbeviser for varebiler samt teknisk justering af energiafgifter m.v. og ophævelse af reglerne om fritagelse for afgift af visse typer af affald fra egen cementproduktion) foretages følgende ændring:";"1353";"2012";"Lov om ændring af lov om afgift af elektricitet og forskellige andre love og om ophævelse af lov om ændring af lov om afgift af affald og råstoffer (Godtgørelse af elafgift for el forbrugt til opladning af batterier til registrerede elbiler, lempelse vedrørende komfortkøling, dagsbeviser for varebiler samt teknisk justering af energiafgifter m.v. og ophævelse af reglerne om fritagelse for afgift af visse typer af affald fra egen cementproduktion)";"lov"
"I lov nr. 527 af 12. juni 2009 om ændring af lov om afgift af elektricitet og forskellige andre love (Forhøjelse af energiafgifterne, afgift på erhvervenes energiforbrug, afgiftsmæssig ligestilling af central og decentral kraft-varme, afgift på smøreolie m.v. og forhøjelse af affaldsafgiften), som ændret ved § 7 i lov nr. 1384 af 21. december 2009, § 9 i lov nr. 1385 af 21. december 2009 og § 4 i lov nr. 1516 af 27. december 2009, foretages følgende ændring:";"527";"2009";"Lov om ændring af lov om afgift af elektricitet og forskellige andre love (Forhøjelse af energiafgifterne, afgift på erhvervenes energiforbrug, afgiftsmæssig ligestilling af central og decentral kraft-varme, afgift på smøreolie m.v. og forhøjelse af affaldsafgiften)";"lov"
"I lov nr. 576 af 18. juni 2012 om ændring af lov om fremme af vedvarende energi, lov om elforsyning, lov om naturgasforsyning og lov om Energinet.dk (Støtte til vindmøller på land, biogas og eksisterende industrielle kraftvarmeværker samt forlængelse af puljen til nye VE-teknologier m.v.), som ændret ved § 5 i lov nr. 1390 af 23. december 2012 og § 5 i lov nr. 641 af 12. juni 2013, foretages følgende ændring:";"576";"2012";"Lov om ændring af lov om fremme af vedvarende energi, lov om elforsyning, lov om naturgasforsyning og lov om Energinet.dk (Støtte til vindmøller på land, biogas og eksisterende industrielle kraftvarmeværker samt forlængelse af puljen til nye VE-teknologier m.v.)";"lov"
"I lov nr. 1257 af 18. december 2012 om ændring af lov om klage- og erstatningsadgang inden for sundhedsvæsenet (Private sygehuse, klinikker og speciallægepraksissers medfinansiering af patientskadeerstatningsordningen, vederlag og befordringsgodtgørelse til Forbrugerrådets og Danske Patienters repræsentanter i tandlægenævnene m.v.) foretages følgende ændringer:";"1257";"2012";"Lov om ændring af lov om klage- og erstatningsadgang inden for sundhedsvæsenet (Private sygehuse, klinikker og speciallægepraksissers medfinansiering af patientskadeerstatningsordningen, vederlag og befordringsgodtgørelse til Forbrugerrådets og Danske Patienters repræsentanter i tandlægenævnene m.v.)";"lov"
