#TYPE System.Management.Automation.PSCustomObject
"Text";"Number";"Year";"Title";"DocType"
"I lov om afgift af ansvarsforsikringer for motorkøretøjer m.v., jf. lovbekendtgørelse nr. 216 af 12. marts 2007, som ændret ved § 8 i lov nr. 1344 af 19. december 2008, foretages følgende ændring:";"216";"2007";"lov om afgift af ansvarsforsikringer for motorkøretøjer m.v.";"lovbekendtgørelse"
"I opkrævningsloven, jf. lovbekendtgørelse nr. 569 af 28. maj 2014, foretages følgende ændring:";"569";"2014";"opkrævningsloven";"lovbekendtgørelse"
"I lov om afgift af visse klorerede opløsningsmidler, jf. lovbekendtgørelse nr. 1252 af 6. december 2006, som ændret ved § 89 i lov nr. 1336 af 19. december 2008, § 17 i lov nr. 1344 af 19. december 2008 og § 8 i lov nr. 554 af 2. juni 2014, foretages følgende ændring:";"1252";"2006";"lov om afgift af visse klorerede opløsningsmidler";"lovbekendtgørelse"
"I pvc-afgiftsloven, jf. lovbekendtgørelse nr. 253 af 19. marts 2007, som ændret ved § 90 i lov nr. 1336 af 19. december 2008, § 24 i lov nr. 1344 af 19. december 2008 og § 10 i lov nr. 554 af 2. juni 2014, foretages følgende ændring:";"253";"2007";"pvc-afgiftsloven";"lovbekendtgørelse"
"I registreringsafgiftsloven, jf. lovbekendtgørelse nr. 29 af 10. januar 2014, foretages følgende ændringer:";"29";"2014";"registreringsafgiftsloven";"lovbekendtgørelse"
"I spiritusafgiftsloven, jf. lovbekendtgørelse nr. 1239 af 22. oktober 2007, som ændret bl.a. ved § 2 i lov nr. 1385 af 21. december 2009 og senest ved § 10 i lov nr. 1634 af 26. december 2013, foretages følgende ændringer:";"1239";"2007";"spiritusafgiftsloven";"lovbekendtgørelse"
"I lov om afgift af svovl, jf. lovbekendtgørelse nr. 78 af 8. februar 2006, som ændret senest ved § 11 i lov nr. 1634 af 26. december 2013, foretages følgende ændringer:";"78";"2006";"lov om afgift af svovl";"lovbekendtgørelse"
"I tobaksafgiftsloven, jf. lovbekendtgørelse nr. 379 af 1. april 2014, som ændret ved § 9 i lov nr. 1174 af 5. november 2014, foretages følgende ændringer:";"379";"2014";"tobaksafgiftsloven";"lovbekendtgørelse"
"I lov om afgift af vejbenyttelse, jf. lovbekendtgørelse nr. 896 af 15. august 2011, foretages følgende ændringer:";"896";"2011";"lov om afgift af vejbenyttelse";"lovbekendtgørelse"
"I lov om vægtafgift af motorkøretøjer m.v., jf. lovbekendtgørelse nr. 185 af 18. februar 2014, som ændret ved § 2 i lov nr. 745 af 25. juni 2014, foretages følgende ændringer:";"185";"2014";"lov om vægtafgift af motorkøretøjer m.v.";"lovbekendtgørelse"
"I øl- og vinafgiftsloven, jf. lovbekendtgørelse nr. 1062 af 26. august 2013, som ændret ved § 15 i lov nr. 1634 af 26. december 2013, foretages følgende ændringer:";"1062";"2013";"øl- og vinafgiftsloven";"lovbekendtgørelse"
"I ligningsloven, jf. lovbekendtgørelse nr. 1041 af 15. september 2014, som ændret senest ved § 3 i lov nr. 1376 af 16. december 2014, foretages følgende ændring:";"1041";"2014";"ligningsloven";"lovbekendtgørelse"
"I lov om vurdering af landets faste ejendomme, jf. lovbekendtgørelse nr. 1067 af 30. august 2013, som ændret ved § 13 i lov nr. 649 af 12. juni 2013 og § 1 i lov nr. 1635 af 26. december 2013, foretages følgende ændringer:";"1067";"2013";"lov om vurdering af landets faste ejendomme";"lovbekendtgørelse"
"I lov om folkeskolen, jf. lovbekendtgørelse nr. 665 af 20. juni 2014, som ændret ved lov nr. 1641 af 26. december 2013, § 1 i lov nr. 406 af 28. april 2014 og § 13 i lov nr. 632 af 16. juni 2014, foretages følgende ændringer:";"665";"2014";"lov om folkeskolen";"lovbekendtgørelse"
"I lov om ungdomsuddannelse for unge med særlige behov, jf. lovbekendtgørelse nr. 1031 af 23. august 2013, som ændret ved § 41 i lov nr. 1605 af 26. december 2013, foretages følgende ændringer:";"1031";"2013";"lov om ungdomsuddannelse for unge med særlige behov";"lovbekendtgørelse"
"I udlændingeloven, jf. lovbekendtgørelse nr. 1021 af 19. september 2014, som ændret senest ved lov nr. 1616 af 26. december 2013, foretages følgende ændring:";"1021";"2014";"udlændingeloven";"lovbekendtgørelse"
"I ligningsloven, jf. lovbekendtgørelse nr. 1041 af 15. september 2014, som ændret ved § 4 i lov nr. 1286 af 9. december 2014 og § 3 i lov nr. 1376 af 16. december 2014, foretages følgende ændring:";"1041";"2014";"ligningsloven";"lovbekendtgørelse"
"I lov om afgift af lønsum m.v., jf. lovbekendtgørelse nr. 1079 af 31. august 2013, som ændret ved § 8 i lov nr. 792 af 28. juni 2013, foretages følgende ændring:";"1079";"2013";"lov om afgift af lønsum m.v.";"lovbekendtgørelse"
"I postloven, lov nr. 1536 af 21. december 2010, foretages følgende ændringer:";"1536";"2010";"postloven";"lov"
"I lov om arbejdsmiljø, jf. lovbekendtgørelse nr. 1072 af 7. september 2010, som ændret senest ved § 4 i lov nr. 639 af 12. juni 2013, foretages følgende ændringer:";"1072";"2010";"lov om arbejdsmiljø";"lovbekendtgørelse"
"I lov om realkreditlån og realkreditobligationer m.v., jf. lovbekendtgørelse nr. 1261 af 15. november 2010, som ændret bl.a. ved § 31 i lov nr. 718 af 25. juni 2010 og senest ved § 9 i lov nr. 1287 af 19. december 2012, foretages følgende ændringer:";"1261";"2010";"lov om realkreditlån og realkreditobligationer m.v.";"lovbekendtgørelse"
"I lov om finansiel virksomhed, jf. lovbekendtgørelse nr. 948 af 2. juli 2013, som ændret bl.a. ved § 1 i lov nr. 615 af 12. juni 2013 og § 2 i lov nr. 617 af 12. juni 2013 og senest ved § 1 i lov nr. 1613 af 26. december 2013, foretages følgende ændringer:";"948";"2013";"lov om finansiel virksomhed";"lovbekendtgørelse"
"I lov om fyrværkeri og andre pyrotekniske artikler, jf. lovbekendtgørelse nr. 363 af 9. april 2013, foretages følgende ændringer:";"363";"2013";"lov om fyrværkeri og andre pyrotekniske artikler";"lovbekendtgørelse"
"I lov om finansiel virksomhed, jf. lovbekendtgørelse nr. 948 af 2. juli 2013, som ændret bl.a. ved § 2 i lov nr. 512 af 17. juni 2008, § 197 i lov nr. 598 af 12. juni 2013, § 28 i lov nr. 599 af 12. juni 2013, § 1 i lov nr. 615 af 12. juni 2013, § 2 i lov nr. 617 af 12. juni 2013 og § 25 i lov nr. 639 af 12. juni 2013 og senest ved § 1 i lov nr. 1613 af 26. december 2013, foretages følgende ændringer:";"948";"2013";"lov om finansiel virksomhed";"lovbekendtgørelse"
"I lov om værdipapirhandel m.v., jf. lovbekendtgørelse nr. 227 af 11. marts 2014, som ændret ved § 2 i lov nr. 1287 af 19. december 2012, foretages følgende ændringer:";"227";"2014";"lov om værdipapirhandel m.v.";"lovbekendtgørelse"
"I lov om realkreditlån og realkreditobligationer m.v., jf. lovbekendtgørelse nr. 1261 af 15. november 2010, som ændret senest ved § 9 i lov nr. 1287 af 19. december 2012, foretages følgende ændringer:";"1261";"2010";"lov om realkreditlån og realkreditobligationer m.v.";"lovbekendtgørelse"
"I lov om tilsyn med firmapensionskasser, jf. lovbekendtgørelse nr. 1561 af 19. december 2007, som ændret bl.a. ved § 3 i lov nr. 515 af 17. juni 2008, § 5 i lov nr. 133 af 24. februar 2009, § 11 i lov nr. 516 af 12. juni 2009, § 8 i lov nr. 579 af 1. juni 2010, § 11 i lov nr. 1287 af 19. december 2012 og § 7 i lov nr. 1556 af 21. december 2012 og senest ved § 2 i lov nr. 615 af 12. juni 2013, foretages følgende ændringer:";"1561";"2007";"lov om tilsyn med firmapensionskasser";"lovbekendtgørelse"
"I lov om forebyggende foranstaltninger mod hvidvask af udbytte og finansiering af terrorisme, jf. lovbekendtgørelse nr. 1022 af 13. august 2013, foretages følgende ændring:";"1022";"2013";"lov om forebyggende foranstaltninger mod hvidvask af udbytte og finansiering af terrorisme";"lovbekendtgørelse"
"I lov om investeringsforeninger m.v., jf. lovbekendtgørelse nr. 333 af 20. marts 2013, som ændret ved lov nr. 597 af 12. juni 2013 og § 5 i lov nr. 615 af 12. juni 2013, foretages følgende ændringer:";"333";"2013";"lov om investeringsforeninger m.v.";"lovbekendtgørelse"
"I lov om et skibsfinansieringsinstitut, jf. lovbekendtgørelse nr. 886 af 8. august 2011, som ændret ved § 41 i lov nr. 1231 af 18. december 2012 og § 10 i lov nr. 1287 af 19. december 2012, foretages følgende ændringer:";"886";"2011";"lov om et skibsfinansieringsinstitut";"lovbekendtgørelse"
"I lov om forsikringsformidling, jf. lovbekendtgørelse nr. 1065 af 22. august 2013, foretages følgende ændringer:";"1065";"2013";"lov om forsikringsformidling";"lovbekendtgørelse"
"I lov om betalingstjenester og elektroniske penge, jf. lovbekendtgørelse nr. 365 af 26. april 2011, som ændret bl.a. ved § 3 i lov nr. 1287 af 19. december 2012 og senest ved § 2 i lov nr. 1460 af 17. december 2013, foretages følgende ændringer:";"365";"2011";"lov om betalingstjenester og elektroniske penge";"lovbekendtgørelse"
"I lov om Lønmodtagernes Dyrtidsfond, jf. lovbekendtgørelse nr. 1156 af 3. oktober 2007, som ændret bl.a. ved § 10 i lov nr. 1556 af 21. december 2010 og senest ved § 7 i lov nr. 639 af 12. juni 2013, foretages følgende ændringer:";"1156";"2007";"lov om Lønmodtagernes Dyrtidsfond";"lovbekendtgørelse"
"I lov om Arbejdsmarkedets Tillægspension, jf. lovbekendtgørelse nr. 942 af 2. oktober 2009, som ændret bl.a. ved § 8 i lov nr. 1556 af 21. december 2010 og senest ved § 4 i lov nr. 1610 af 26. december 2013, foretages følgende ændringer:";"942";"2009";"lov om Arbejdsmarkedets Tillægspension";"lovbekendtgørelse"
"I lov om arbejdsskadesikring, jf. lovbekendtgørelse nr. 278 af 14. marts 2013, som ændret ved § 6 i lov nr. 472 af 13. maj 2013, § 8 i lov nr. 615 af 12. juni 2013 og § 5 i lov nr. 639 af 12. juni 2013, foretages følgende ændringer:";"278";"2013";"lov om arbejdsskadesikring";"lovbekendtgørelse"
"I årsregnskabsloven, jf. lovbekendtgørelse nr. 1253 af 1. november 2013, som ændret senest ved § 1 i lov nr. 1367 af 10. december 2013, foretages følgende ændring:";"1253";"2013";"årsregnskabsloven";"lovbekendtgørelse"
"I lov om finansiel stabilitet, jf. lovbekendtgørelse nr. 875 af 15. september 2009, som ændret bl.a. ved § 1 i lov nr. 721 af 25. juni 2010, § 2 i lov nr. 619 af 14. juni 2011 og § 16 i lov nr. 1287 af 19. december 2012 og senest ved § 3 i lov nr. 1613 af 26. december 2013, foretages følgende ændringer:";"875";"2009";"lov om finansiel stabilitet";"lovbekendtgørelse"
"I ligningsloven, jf. lovbekendtgørelse nr. 405 af 22. april 2013, som ændret senest ved § 1 i lov nr. 93 af 29. januar 2014, foretages følgende ændringer:";"405";"2013";"ligningsloven";"lovbekendtgørelse"
"I kursgevinstloven, jf. lovbekendtgørelse nr. 1113 af 18. september 2013, foretages følgende ændring:";"1113";"2013";"kursgevinstloven";"lovbekendtgørelse"
"I lov om valg til Folketinget, jf. lovbekendtgørelse nr. 128 af 11. februar 2013, som ændret ved lov nr. 158 af 20. februar 2013, § 4 i lov nr. 647 af 12. juni 2013, lov nr. 1468 af 17. december 2013 og § 1 i lov nr. 173 af 26. februar 2014, foretages følgende ændringer:";"128";"2013";"lov om valg til Folketinget";"lovbekendtgørelse"
"I lov om valg af danske medlemmer til Europa-Parlamentet, jf. lovbekendtgørelse nr. 126 af 11. februar 2013, som ændret ved lov nr. 1469 af 17. december 2013 og § 2 i lov nr. 173 af 26. februar 2014, foretages følgende ændringer:";"126";"2013";"lov om valg af danske medlemmer til Europa-Parlamentet";"lovbekendtgørelse"
"I lov om fremme af besparelser i energiforbruget, jf. lovbekendtgørelse nr. 1065 af 12. november 2012, foretages følgende ændringer:";"1065";"2012";"lov om fremme af besparelser i energiforbruget";"lovbekendtgørelse"
"I lov om varmeforsyning, jf. lovbekendtgørelse nr. 1184 af 14. december 2011, som ændret ved § 1 i lov nr. 577 af 18. juni 2012, § 40 i lov nr. 1095 af 28. november 2012 og § 9 i lov nr. 903 af 4. juli 2013, foretages følgende ændringer:";"1184";"2011";"lov om varmeforsyning";"lovbekendtgørelse"
"I lov om elforsyning, jf. lovbekendtgørelse nr. 1329 af 25. november 2013, som ændret ved § 1 i lov nr. 466 af 18. maj 2011, § 2 i lov nr. 576 af 18. juni 2012 og § 8 i lov nr. 903 af 4. juli 2013, foretages følgende ændringer:";"1329";"2013";"lov om elforsyning";"lovbekendtgørelse"
"I lov om fremme af energibesparelser i bygninger, jf. lovbekendtgørelse nr. 636 af 19. juni 2012, som ændret ved lov nr. 1346 af 3. december 2013, foretages følgende ændring:";"636";"2012";"lov om fremme af energibesparelser i bygninger";"lovbekendtgørelse"
"I lov om fremme af vedvarende energi, jf. lovbekendtgørelse nr. 1330 af 25. november 2013, som ændret ved § 1 i lov nr. 576 af 18. juni 2012, § 1 i lov nr. 1390 af 23. december 2012, § 1 i lov nr. 641 af 12. juni 2013 og lov nr. 900 af 14. juli 2013, foretages følgende ændring:";"1330";"2013";"lov om fremme af vedvarende energi";"lovbekendtgørelse"
"I lov om en aktiv beskæftigelsesindsats, jf. lovbekendtgørelse nr. 415 af 24. april 2013, som ændret bl.a. ved § 1 i lov nr. 1380 af 23. december 2012 og senest ved § 2 i lov nr. 1612 af 26. december 2013, foretages følgende ændringer:";"415";"2013";"lov om en aktiv beskæftigelsesindsats";"lovbekendtgørelse"
"I lov om aktiv socialpolitik, jf. lovbekendtgørelse nr. 190 af 24. februar 2012, som ændret bl.a. ved § 3 i lov nr. 1380 af 23. december 2012 og § 1 i lov nr. 894 af 4. juli 2013 og senest ved § 8 i lov nr. 336 af 2. april 2014, foretages følgende ændringer:";"190";"2012";"lov om aktiv socialpolitik";"lovbekendtgørelse"
"I lov om fleksydelse, jf. lovbekendtgørelse nr. 871 af 6. juli 2007, som ændret senest ved § 16 i lov nr. 493 af 21. maj 2013, foretages følgende ændringer:";"871";"2007";"lov om fleksydelse";"lovbekendtgørelse"
"I lov om almene boliger m.v., jf. lovbekendtgørelse nr. 1023 af 21. august 2013, som ændret ved lov nr. 123 af 23. februar 2011, lov nr. 1609 af 26. december 2013 og lov nr. 263 af 24. marts 2014, foretages følgende ændringer:";"1023";"2013";"lov om almene boliger m.v.";"lovbekendtgørelse"
"I lov om boligbyggeri, jf. lovbekendtgørelse nr. 903 af 18. august 2011, som ændret ved § 3 i lov nr. 273 af 19. marts 2013, foretages følgende ændring:";"903";"2011";"lov om boligbyggeri";"lovbekendtgørelse"
"I lov om finansiel virksomhed, jf. lovbekendtgørelse nr. 948 af 2. juli 2013, som ændret bl.a. ved § 2 i lov nr. 512 af 17. juni 2008, § 197 i lov nr. 598 af 12. juni 2013, § 28 i lov nr. 599 af 12. juni 2013, § 1 i lov nr. 615 af 12. juni 2013, § 2 i lov nr. 617 af 12. juni 2013 og § 1 i lov nr. 1613 af 26. december 2013 og senest ved § 1 i lov nr. 268 af 25. marts 2014, foretages følgende ændringer:";"948";"2013";"lov om finansiel virksomhed";"lovbekendtgørelse"
"I lov om værdipapirhandel m.v., jf. lovbekendtgørelse nr. 227 af 11. marts 2014, som ændret ved § 2 i lov nr. 1287 af 19. december 2012 og § 2 i lov nr. 268 af 25. marts 2014, foretages følgende ændringer:";"227";"2014";"lov om værdipapirhandel m.v.";"lovbekendtgørelse"
"I straffeloven, jf. lovbekendtgørelse nr. 1028 af 22. august 2013, som ændret ved lov nr. 1620 af 26. december 2013 og lov nr. 168 af 26. februar 2014, foretages følgende ændringer:";"1028";"2013";"straffeloven";"lovbekendtgørelse"
"I lov om forebyggende foranstaltninger mod hvidvask af udbytte og finansiering af terrorisme, jf. lovbekendtgørelse nr. 1022 af 13. august 2013, som ændret ved § 6 i lov nr. 268 af 25. marts 2014, foretages følgende ændringer:";"1022";"2013";"lov om forebyggende foranstaltninger mod hvidvask af udbytte og finansiering af terrorisme";"lovbekendtgørelse"
"I retsplejeloven, jf. lovbekendtgørelse nr. 1139 af 24. september 2013, som ændret ved § 1 i lov nr. 1242 af 18. december 2012, § 5 i lov nr. 1313 af 27. november 2013, § 3 i lov nr. 1460 af 17. december 2013, lov nr. 1621 af 26. december 2013 og § 1 i lov nr. 84 af 28. januar 2014, foretages følgende ændring:";"1139";"2013";"retsplejeloven";"lovbekendtgørelse"
"I lov om betalingstjenester og elektroniske penge, jf. lovbekendtgørelse nr. 365 af 26. april 2011, som ændret bl.a. ved § 3 i lov nr. 1287 af 19. december 2012 og senest ved § 11 i lov nr. 268 af 25. marts 2014, foretages følgende ændringer:";"365";"2011";"lov om betalingstjenester og elektroniske penge";"lovbekendtgørelse"
"I lov om tilsyn med firmapensionskasser, jf. lovbekendtgørelse nr. 1561 af 19. december 2007, som ændret bl.a. ved § 3 i lov nr. 515 af 17. juni 2008, § 5 i lov nr. 133 af 24. februar 2009 og § 6 i lov nr. 1273 af 16. december 2009 og senest ved § 5 i lov nr. 268 af 25. marts 2014, foretages følgende ændringer:";"1561";"2007";"lov om tilsyn med firmapensionskasser";"lovbekendtgørelse"
"I lov om forsikringsformidling, jf. lovbekendtgørelse nr. 1065 af 22. august 2013, som ændret ved § 10 i lov nr. 268 af 25. marts 2014, foretages følgende ændring:";"1065";"2013";"lov om forsikringsformidling";"lovbekendtgørelse"
"I lov om en garantifond for indskydere og investorer, jf. lovbekendtgørelse nr. 1271 af 4. november 2013, foretages følgende ændringer:";"1271";"2013";"lov om en garantifond for indskydere og investorer";"lovbekendtgørelse"
"I lov om Arbejdsmarkedets Tillægspension, jf. lovbekendtgørelse nr. 942 af 2. oktober 2009, som ændret bl.a. ved § 10 i lov nr. 579 af 1. juni 2010 og § 45 i lov nr. 1231 af 18. december 2012 og senest ved § 15 i lov nr. 268 af 25. marts 2014, foretages følgende ændringer:";"942";"2009";"lov om Arbejdsmarkedets Tillægspension";"lovbekendtgørelse"
"I lov om Lønmodtagernes Dyrtidsfond, jf. lovbekendtgørelse nr. 1156 af 3. oktober 2007, som ændret bl.a. ved § 8 i lov nr. 515 af 17. juni 2008, § 46 i lov nr. 1231 af 18. december 2008 og § 11 i lov nr. 579 af 1. juni 2010 og senest ved § 14 i lov nr. 268 af 25. marts 2014, foretages følgende ændringer:";"1156";"2007";"lov om Lønmodtagernes Dyrtidsfond";"lovbekendtgørelse"
"I lov om arbejdsskadesikring, jf. lovbekendtgørelse nr. 278 af 14. marts 2013, som ændret ved § 6 i lov nr. 472 af 13. maj 2013, § 8 i lov nr. 615 af 12. juni 2013, § 5 i lov nr. 639 af 12. juni 2013 og § 16 i lov nr. 268 af 25. marts 2014, foretages følgende ændringer:";"278";"2013";"lov om arbejdsskadesikring";"lovbekendtgørelse"
"I revisorloven, lov nr. 468 af 17. juni 2008, som ændret bl.a. ved § 3 i lov nr. 516 af 12. juni 2009 og § 2 i lov nr. 1232 af 18. december 2012 og senest ved § 11 i lov nr. 634 af 12. juni 2013, foretages følgende ændringer:";"468";"2008";"revisorloven";"lov"
"I lov om folkeskolen, jf. lovbekendtgørelse nr. 521 af 27. maj 2013, som ændret ved § 4 i lov nr. 622 af 12. juni 2013, § 1 i lov nr. 1640 af 26. december 2013 og lov nr. 1641 af 26. december 2013, foretages følgende ændringer:";"521";"2013";"lov om folkeskolen";"lovbekendtgørelse"
"I lov om friskoler og private grundskoler m.v., jf. lovbekendtgørelse nr. 166 af 25. februar 2013, som ændret ved § 6 i lov nr. 274 af 19. marts 2013, § 5 i lov nr. 1640 af 26. december 2013 og § 1 i lov nr. 264 af 24. marts 2014, foretages følgende ændring:";"166";"2013";"lov om friskoler og private grundskoler m.v.";"lovbekendtgørelse"
"I lov om leje, jf. lovbekendtgørelse nr. 963 af 11. august 2010, som ændret ved § 148 i lov nr. 1336 af 19. december 2008, § 3 i lov nr. 1611 af 22. december 2010, § 1 i lov nr. 517 af 5. juni 2012, § 1 i lov nr. 270 af 19. marts 2013 og § 2 i lov nr. 901 af 4. juli 2013, foretages følgende ændringer:";"963";"2010";"lov om leje";"lovbekendtgørelse"
"I lov om midlertidig regulering af boligforholdene, jf. lovbekendtgørelse nr. 962 af 11. august 2010, som ændret ved § 149 i lov nr. 1336 af 19. december 2008, § 2 i lov nr. 517 af 5. juni 2012, § 2 i lov nr. 270 af 19. marts 2013 og lov nr. 413 af 29. april 2013, foretages følgende ændringer:";"962";"2010";"lov om midlertidig regulering af boligforholdene";"lovbekendtgørelse"
"I lov om byfornyelse og udvikling af byer, jf. lovbekendtgørelse nr. 504 af 16. maj 2013, foretages følgende ændring:";"504";"2013";"lov om byfornyelse og udvikling af byer";"lovbekendtgørelse"
"I lov om leje af almene boliger, jf. lovbekendtgørelse nr. 961 af 11. august 2010, som ændret ved § 2 i lov nr. 1611 af 22. december 2010, § 3 i lov nr. 517 af 5. juni 2012, § 2 i lov nr. 518 af 5. juni 2012, § 2 i lov nr. 273 af 19. marts 2013 og § 3 i lov nr. 901 af 4. juli 2013, foretages følgende ændringer:";"961";"2010";"lov om leje af almene boliger";"lovbekendtgørelse"
"I erhvervslejeloven, jf. lovbekendtgørelse nr. 1714 af 16. december 2010, som ændret ved § 3 i lov nr. 270 af 19. marts 2013, foretages følgende ændringer:";"1714";"2010";"erhvervslejeloven";"lovbekendtgørelse"
"I lov om scenekunst, jf. lovbekendtgørelse nr. 30 af 14. januar 2014, foretages følgende ændringer:";"30";"2014";"lov om scenekunst";"lovbekendtgørelse"
"I arvelov for Grønland, lov nr. 154 af 27. maj 1964, foretages følgende ændringer:";"154";"1964";"arvelov for Grønland";"lov"
"I lov om lige løn til mænd og kvinder, jf. lovbekendtgørelse nr. 899 af 5. september 2008, foretages følgende ændringer:";"899";"2008";"lov om lige løn til mænd og kvinder";"lovbekendtgørelse"
"I beredskabsloven, jf. lovbekendtgørelse nr. 660 af 10. juni 2009, foretages følgende ændringer:";"660";"2009";"beredskabsloven";"lovbekendtgørelse"
"I lægemiddelloven, jf. lovbekendtgørelse nr. 506 af 20. april 2013, foretages følgende ændringer:";"506";"2013";"lægemiddelloven";"lovbekendtgørelse"
"I apotekerloven, jf. lovbekendtgørelse nr. 855 af 4. august 2008, som ændret bl.a. ved § 1 i lov nr. 100 af 10. februar 2009, lov nr. 465 af 18. maj 2011 og § 2 i lov nr. 1259 af 18. december 2012 og senest ved § 2 i lov nr. 63 af 29. januar 2013, foretages følgende ændringer:";"855";"2008";"apotekerloven";"lovbekendtgørelse"
"I sundhedsloven, jf. lovbekendtgørelse nr. 913 af 13. juli 2010, som ændret senest ved lov nr. 344 af 7. april 2014, foretages følgende ændringer:";"913";"2010";"sundhedsloven";"lovbekendtgørelse"
"I SU-loven, jf. lovbekendtgørelse nr. 39 af 15. januar 2014, foretages følgende ændringer:";"39";"2014";"SU-loven";"lovbekendtgørelse"
"I lov om specialpædagogisk støtte ved videregående uddannelser, jf. lovbekendtgørelse nr. 539 af 28. maj 2013, som ændret ved § 20 i lov nr. 639 af 12. juni 2013, foretages følgende ændringer:";"539";"2013";"lov om specialpædagogisk støtte ved videregående uddannelser";"lovbekendtgørelse"
"I aktieavancebeskatningsloven, jf. lovbekendtgørelse nr. 1298 af 31. oktober 2013, som ændret ved § 5 i lov nr. 274 af 26. marts 2014, foretages følgende ændringer:";"1298";"2013";"aktieavancebeskatningsloven";"lovbekendtgørelse"
"I selskabsskatteloven, jf. lovbekendtgørelse nr. 1082 af 14. november 2012, som ændret senest ved § 2 i lov nr. 274 af 26. marts 2014, foretages følgende ændringer:";"1082";"2012";"selskabsskatteloven";"lovbekendtgørelse"
"I skattekontrolloven, jf. lovbekendtgørelse nr. 1264 af 31. oktober 2013, som ændret senest ved § 1 i lov nr. 1634 af 26. december 2013, foretages følgende ændring:";"1264";"2013";"skattekontrolloven";"lovbekendtgørelse"
"I lov om våben og eksplosivstoffer, jf. lovbekendtgørelse nr. 1005 af 22. oktober 2012, som ændret ved § 1 i lov nr. 431 af 1. maj 2013 og § 1 i lov nr. 1623 af 26. december 2013, foretages følgende ændring:";"1005";"2012";"lov om våben og eksplosivstoffer";"lovbekendtgørelse"
"I byggeloven, jf. lovbekendtgørelse nr. 1185 af 14. oktober 2010, som ændret ved § 3 i lov nr. 389 af 2. maj 2012, § 3 i lov nr. 577 af 18. juni 2012, § 1 i lov nr. 640 af 12. juni 2013 og lov nr. 346 af 8. april 2014, foretages følgende ændringer:";"1185";"2010";"byggeloven";"lovbekendtgørelse"
"I folkeoplysningsloven, jf. lovbekendtgørelse nr. 854 af 11. juli 2011, som ændret ved § 2 i lov nr. 444 af 23. maj 2012 og § 8 i lov nr. 310 af 29. marts 2014, foretages følgende ændring:";"854";"2011";"folkeoplysningsloven";"lovbekendtgørelse"
"I lov om miljøbeskyttelse, jf. lovbekendtgørelse nr. 879 af 26. juni 2010, som ændret senest ved § 2 i lov nr. 380 af 23. april 2014, foretages følgende ændring:";"879";"2010";"lov om miljøbeskyttelse";"lovbekendtgørelse"
"I forældreansvarsloven, jf. lovbekendtgørelse nr. 1073 af 20. november 2012, som ændret ved § 3 i lov nr. 652 af 12. juni 2013, foretages følgende ændringer:";"1073";"2012";"forældreansvarsloven";"lovbekendtgørelse"
"I lov om ægteskabs indgåelse og opløsning, jf. lovbekendtgørelse nr. 1052 af 12. november 2012, som ændret ved § 9 i lov nr. 622 af 12. juni 2013 og § 20 i lov nr. 647 af 12. juni 2013, foretages følgende ændringer:";"1052";"2012";"lov om ægteskabs indgåelse og opløsning";"lovbekendtgørelse"
"I børneloven, jf. lovbekendtgørelse nr. 18 af 10. januar 2014, foretages følgende ændringer:";"18";"2014";"børneloven";"lovbekendtgørelse"
"I adoptionsloven, jf. lovbekendtgørelse nr. 392 af 22. april 2013, som ændret ved § 24 i lov nr. 647 af 12. juni 2013 og § 2 i lov nr. 652 af 12. juni 2013, foretages følgende ændring:";"392";"2013";"adoptionsloven";"lovbekendtgørelse"
"I lov om børns forsørgelse, jf. lovbekendtgørelse nr. 1044 af 29. oktober 2009, som ændret ved § 18 i lov nr. 647 af 12. juni 2013, § 4 i lov nr. 652 af 12. juni 2013 og § 4 i lov nr. 1313 af 27. november 2013, foretages følgende ændring:";"1044";"2009";"lov om børns forsørgelse";"lovbekendtgørelse"
"I lov om ægteskabets retsvirkninger, jf. lovbekendtgørelse nr. 1053 af 12. november 2012, som ændret ved § 19 i lov nr. 647 af 12. juni 2013, foretages følgende ændring:";"1053";"2012";"lov om ægteskabets retsvirkninger";"lovbekendtgørelse"
"I lov om individuel boligstøtte, jf. lovbekendtgørelse nr. 1231 af 29. oktober 2013, foretages følgende ændringer:";"1231";"2013";"lov om individuel boligstøtte";"lovbekendtgørelse"
"I lov om offentlige veje, jf. lovbekendtgørelse nr. 1048 af 3. november 2011, som ændret ved § 2 i lov nr. 613 af 18. juni 2012 og § 2 i lov nr. 169 af 26. februar 2014, foretages følgende ændringer:";"1048";"2011";"lov om offentlige veje";"lovbekendtgørelse"
"I lov om Det Centrale Personregister, jf. lovbekendtgørelse nr. 5 af 9. januar 2013, som ændret ved § 10 i lov nr. 494 af 21. maj 2013, § 1 i lov nr. 622 af 12. juni 2013 og lov nr. 311 af 29. marts 2014, foretages følgende ændringer:";"5";"2013";"lov om Det Centrale Personregister";"lovbekendtgørelse"
"I momsloven, jf. lovbekendtgørelse nr. 106 af 23. januar 2013, som ændret ved § 4 i lov nr. 789 af 28. juni 2013, § 7 i lov nr. 903 af 4. juli 2013 og § 2 i lov nr. 1637 af 26. december 2013, foretages følgende ændringer:";"106";"2013";"momsloven";"lovbekendtgørelse"
