#TYPE System.Management.Automation.PSCustomObject
"Text";"Number";"Year";"Title";"DocType"
"I lov nr. 308 af 30. juni 2008 om miljøvenligt design af energiforbrugende produkter, som ændret ved § 5 i lov nr. 1400 af 27. december 2008, foretages følgende ændring:";"308";"2008";"Lov om miljøvenligt design af energiforbrugende produkter";"lov"
"I lov nr. 15 af 13. januar 1997 om skibes besætning, som ændret senest ved § 40 i lov nr. 538 af 8. juni 2006, foretages følgende ændringer:";"15";"1997";"Lov om skibes besætning, som ændret senest ved § 40 i lov nr. 538 af 8. juni 2006,";"lov"
"I lov nr. 226 af 22. april 2002 om maritime uddannelser, som ændret ved § 5 i lov nr. 364 af 13. maj 2009, foretages følgende ændring:";"226";"2002";"Lov om maritime uddannelser";"lov"
"I lov nr. 234 af 6. juni 1985 om benzinforhandlerkontrakter, som ændret ved lov nr. 376 af 7. juni 1989 og § 10 i lov nr. 433 af 31. maj 2000, foretages følgende ændring:";"234";"1985";"Lov om benzinforhandlerkontrakter";"lov"
"I lov nr. 1079 af 22. december 1993 om bemyndigelse til optagelse af statslån, som ændret ved § 1 i lov nr. 1042 af 17. december 2002, § 21 i lov nr. 418 af 10. juni 2003, § 14 i lov nr. 1203 af 27. december 2003 og lov nr. 483 af 17. juni 2008, foretages følgende ændring:";"1079";"1993";"Lov om bemyndigelse til optagelse af statslån";"lov"
"I lov nr. 512 af 6. juni 2007 om røgfri miljøer foretages følgende ændring:";"512";"2007";"Lov om røgfri miljøer";"lov"
"I lov nr. 308 af 30. april 2008 om miljøvenligt design af energiforbrugende produkter, som ændret ved § 5 i lov nr. 1400 af 27. december 2008, foretages følgende ændringer:";"308";"2008";"Lov om miljøvenligt design af energiforbrugende produkter";"lov"
"I lov nr. 585 af 24. juni 2005 om fremme af energibesparelser i bygninger, som ændret ved § 18 i lov nr. 308 af 30. april 2008 og § 4 i lov nr. 1400 af 27. december 2008, foretages følgende ændringer:";"585";"2005";"Lov om fremme af energibesparelser i bygninger";"lov"
"I lov nr. 606 af 24. juni 2005 om detailsalg fra butikker m.v., som ændret ved § 4 i lov nr. 391 af 25. maj 2009, foretages følgende ændringer:";"606";"2005";"Lov om detailsalg fra butikker m.v.";"lov"
"I lov nr. 349 af 17. maj 2000 om stormflod og stormfald, som ændret ved lov nr. 505 af 7. juni 2001, § 4 i lov nr. 601 af 24. juni 2005, § 43 i lov nr. 538 af 8. juni 2006 og § 15 i lov nr. 108 af 7. februar 2007, foretages følgende ændringer:";"349";"2000";"Lov om stormflod og stormfald";"lov"
"I lov nr. 309 af 19. april 2006 om registrering af køretøjer, som ændret senest ved § 1 i lov nr. 1338 af 19. december 2008, foretages følgende ændring:";"309";"2006";"Lov om registrering af køretøjer, som ændret senest ved § 1 i lov nr. 1338 af 19. december 2008,";"lov"
"I lov nr. 385 af 25. maj 2009 om betalingstjenester, som ændret ved § 4 i lov nr. 1273 af 16. december 2009, foretages følgende ændringer:";"385";"2009";"Lov om betalingstjenester";"lov"
"I lov nr. 467 af 17. juni 2008 for Færøerne om oplysninger, der skal medsendes om betaler ved pengeoverførsler, foretages følgende ændringer:";"467";"2008";"Lov for Færøerne om oplysninger, der skal medsendes om betaler ved pengeoverførsler,";"lov"
"I lov nr. 516 af 12. juni 2009 om ændring af årsregnskabsloven, lov om finansiel virksomhed og forskellige andre love. (Ændringer som følge af selskabsloven), som ændret ved § 3 i lov nr. 1273 af 16. december 2009, § 15 i lov nr. 1278 af 16. december 2009 og § 2 i lov nr. 159 af 16. februar 2010, foretages følgende ændring:";"516";"2009";"Lov om ændring af årsregnskabsloven, lov om finansiel virksomhed og forskellige andre love. (Ændringer som følge af selskabsloven)";"lov"
"I lov nr. 116 af 7. april 1936 om Danmarks Nationalbank, som ændret ved lov nr. 166 af 13. april 1938, § 44 i lov nr. 88 af 15. marts 1939, lov nr. 67 af 15. marts 1967 og § 90 i lov nr. 174 af 30. april 1969, foretages følgende ændring:";"116";"1936";"Lov om Danmarks Nationalbank";"lov"
"I lov nr. 386 af 20. maj 2009 om ændring af lov om elforsyning og lov om naturgasforsyning. (Sikring af forbrugerhensyn i el- og naturgasforsyningen) foretages følgende ændringer:";"386";"2009";"Lov om ændring af lov om elforsyning og lov om naturgasforsyning. (Sikring af forbrugerhensyn i el- og naturgasforsyningen)";"lov"
"I lov nr. 1392 af 27. december 2008 om fremme af vedvarende energi, som ændret ved lov nr. 509 af 12. juni 2009, § 2 i lov nr. 1267 af 16. december 2009 og § 13 i lov nr. 1384 af 21. december 2009, foretages følgende ændringer:";"1392";"2008";"Lov om fremme af vedvarende energi";"lov"
"I lov nr. 1275 af 20. december 2000 om pligtige lagre af mineralolie og mineralolieprodukter, som ændret ved § 4 i lov nr. 316 af 22. maj 2002, foretages følgende ændringer:";"1275";"2000";"Lov om pligtige lagre af mineralolie og mineralolieprodukter";"lov"
"I lov nr. 472 af 12. juni 2009 om skattefri kompensation for forhøjede energi- og miljøafgifter, som ændret ved § 14 i lov nr. 1278 af 16. december 2009, foretages følgende ændring:";"472";"2009";"Lov om skattefri kompensation for forhøjede energi- og miljøafgifter";"lov"
"I lov nr. 524 af 12. juni 2009 om ændring af lov om afgift af chokolade- og sukkervarer m.m., lov om afgift af konsum-is, lov om afgift af mineralvand m.v., lov om tobaksafgifter og lov om øl, vin og frugtvin m.m. (Afgiftsforhøjelser på chokolade, is, sukkerholdigt sodavand og tobak samt afgiftsnedsættelse på sukkerfrit sodavand), foretages følgende ændring:";"524";"2009";"Lov om ændring af lov om afgift af chokolade- og sukkervarer m.m., lov om afgift af konsum-is, lov om afgift af mineralvand m.v., lov om tobaksafgifter og lov om øl, vin og frugtvin m.m. (Afgiftsforhøjelser på chokolade, is, sukkerholdigt sodavand og tobak samt afgiftsnedsættelse på sukkerfrit sodavand),";"lov"
"I lov nr. 501 af 6. juni 2007 om dag-, fritids- og klubtilbud m.v. til børn og unge (dagtilbudsloven), som ændret ved lov nr. 1148 af 3. december 2008, § 142 i lov nr. 1336 af 19. december 2008 og lov nr. 1098 af 30. november 2009, foretages følgende ændringer:";"501";"2007";"Lov om dag-, fritids- og klubtilbud m.v. til børn og unge (dagtilbudsloven)";"lov"
"I lov nr. 501 af 6. juni 2007 om dag-, fritids- og klubtilbud m.v. til børn og unge (dagtilbudsloven), som ændret ved lov nr. 1148 af 3. december 2008, § 142 i lov nr. 1336 af 19. december 2008 og § 1 i lov nr. 1098 af 30. november 2009, foretages følgende ændringer:";"501";"2007";"Lov om dag-, fritids- og klubtilbud m.v. til børn og unge (dagtilbudsloven)";"lov"
"I lov nr. 1148 af 3. december 2008 om ændring af lov om dag-, fritids- og klubtilbud m.v. til børn og unge (dagtilbudsloven). (Frokostmåltid i daginstitutioner m.v.), som ændret ved § 2 i lov nr. 1098 af 30. november 2009, foretages følgende ændring:";"1148";"2008";"Lov om ændring af lov om dag-, fritids- og klubtilbud m.v. til børn og unge (dagtilbudsloven). (Frokostmåltid i daginstitutioner m.v.)";"lov"
"I lov nr. 1098 af 30. november 2009 om ændring af lov om dag-, fritids- og klubtilbud m.v. til børn og unge. (Udskydelse af ikrafttrædelsestidspunkt for ordningen om frokostmåltid i daginstitutioner m.v.), foretages følgende ændringer:";"1098";"2009";"Lov om ændring af lov om dag-, fritids- og klubtilbud m.v. til børn og unge. (Udskydelse af ikrafttrædelsestidspunkt for ordningen om frokostmåltid i daginstitutioner m.v.),";"lov"
"I lov nr. 311 af 30. april 2008 om almen voksenuddannelse og om anerkendelse af realkompetence i forhold til fag i almen voksenuddannelse, i hf-uddannelsen og i uddannelsen til studentereksamen (avu-loven), som ændret ved § 5 i lov nr. 140 af 9. februar 2010, foretages følgende ændring:";"311";"2008";"Lov om almen voksenuddannelse og om anerkendelse af realkompetence i forhold til fag i almen voksenuddannelse, i hf-uddannelsen og i uddannelsen til studentereksamen (avu-loven)";"lov"
"I lov nr. 207 af 31. marts 2008 om er­hvervs­a­ka­de­mi­ud­dan­nel­ser og pro­fes­sions­ba­che­lor­ud­dan­nel­ser, som ændret ved § 1 i lov nr. 537 af 12. juni 2009, § 3 i lov nr. 590 af 26. juni 2009 og § 8 i lov nr. 140 af 9. februar 2010, foretages følgende ændringer:";"207";"2008";"Lov om er­hvervs­a­ka­de­mi­ud­dan­nel­ser og pro­fes­sions­ba­che­lor­ud­dan­nel­ser";"lov"
"I lov nr. 173 af 19. marts 2001 om udendørs hold af svin, som ændret ved § 1 i lov nr. 1562 af 20. december 2006, lov nr. 496 af 12. juni 2009 og § 6 i lov nr. 500 af 12. juni 2009, foretages følgende ændring:";"173";"2001";"Lov om udendørs hold af svin";"lov"
"I lov nr. 378 af 6. juni 2002 om ændring af straffeloven, retsplejeloven, lov om konkurrence- og forbrugerforhold på telemarkedet, våbenloven, udleveringsloven samt lov om udlevering af lovovertrædere til Finland, Island, Norge og Sverige. (Gennemførelse af FN-konventionen til bekæmpelse af finansiering af terrorisme, gennemførelse af FN’s Sikkerhedsråds resolution nr. 1373 (2001) samt øvrige initiativer til bekæmpelse af terrorisme m.v.), som ændret ved § 7 i lov nr. 542 af 8. juni 2006, foretages følgende ændring:";"378";"2002";"Lov om ændring af straffeloven, retsplejeloven, lov om konkurrence- og forbrugerforhold på telemarkedet, våbenloven, udleveringsloven samt lov om udlevering af lovovertrædere til Finland, Island, Norge og Sverige. (Gennemførelse af FN-konventionen til bekæmpelse af finansiering af terrorisme, gennemførelse af FN’s Sikkerhedsråds resolution nr. 1373 (2001) samt øvrige initiativer til bekæmpelse af terrorisme m.v.)";"lov"
"I lov nr. 67 af 11. februar 2008 om ændring af retsplejeloven. (Forsøgsordning med lydoptagelse af forklaringer i straffesager) foretages følgende ændring:";"67";"2008";"Lov om ændring af retsplejeloven. (Forsøgsordning med lydoptagelse af forklaringer i straffesager)";"lov"
"I lov nr. 423 af 10. juni 2003 om erstatning til tilskadekomne værnepligtige m.fl., som ændret ved § 2 i lov nr. 186 af 18. marts 2009 og § 4 i lov nr. 1272 af 16. december 2009, foretages følgende ændring:";"423";"2003";"Lov om erstatning til tilskadekomne værnepligtige m.fl.";"lov"
"I lov nr. 563 af 9. juni 2006 om sygedagpenge, som ændret bl.a. ved § 8 i lov nr. 1336 af 19. december 2008 og § 1 i lov nr. 480 af 12. juni 2009 og senest ved § 1 i lov nr. 247 af 23. marts 2010, foretages følgende ændringer:";"563";"2006";"Lov om sygedagpenge, som ændret bl.a. ved § 8 i lov nr. 1336 af 19. december 2008 og § 1 i lov nr. 480 af 12. juni 2009 og senest ved § 1 i lov nr. 247 af 23. marts 2010,";"lov"
"I lov nr. 403 af 8. maj 2006 om et indkomstregister, som ændret bl.a. ved § 4 i lov nr. 1534 af 19. december 2007 og senest ved § 3 i lov nr. 521 af 12. juni 2009, foretages følgende ændring:";"403";"2006";"Lov om et indkomstregister, som ændret bl.a. ved § 4 i lov nr. 1534 af 19. december 2007 og senest ved § 3 i lov nr. 521 af 12. juni 2009,";"lov"
"I lov nr. 1262 af 20. december 2000 om et indberetningssystem for oplysning om løn m.v. (Letløn), som ændret ved § 22 i lov nr. 404 af 8. maj 2006, foretages følgende ændringer:";"1262";"2000";"Lov om et indberetningssystem for oplysning om løn m.v. (Letløn)";"lov"
"I lov nr. 477 af 17. juni 2008 om nedsættelse af statstilskuddet til kommuner ved forhøjelser af den kommunale skatteudskrivning foretages følgende ændringer:";"477";"2008";"Lov om nedsættelse af statstilskuddet til kommuner ved forhøjelser af den kommunale skatteudskrivning";"lov"
"I lov nr. 336 af 16. maj 2001 om hold af slagtekyllinger, som ændret ved § 3 i lov nr. 500 af 12. juni 2009, foretages følgende ændringer:";"336";"2001";"Lov om hold af slagtekyllinger";"lov"
"I lov nr. 434 af 31. maj 2000 om Det Centrale Dna-profil-register, som ændret bl.a. ved § 1 i lov nr. 479 af 17. juni 2008 og senest ved lov nr. 405 af 21. april 2010, foretages følgende ændring:";"434";"2000";"Lov om Det Centrale Dna-profil-register, som ændret bl.a. ved § 1 i lov nr. 479 af 17. juni 2008 og senest ved lov nr. 405 af 21. april 2010,";"lov"
"I lov nr. 383 af 22. maj 1996 om skifte af dødsboer, som ændret senest ved § 27 i lov nr. 521 af 12. juni 2009, foretages følgende ændring:";"383";"1996";"Lov om skifte af dødsboer, som ændret senest ved § 27 i lov nr. 521 af 12. juni 2009,";"lov"
"I lov nr. 522 af 6. juni 2007 om forældelse af fordringer (forældelsesloven), som ændret ved § 11 i lov nr. 1336 af 19. december 2008, foretages følgende ændringer:";"522";"2007";"Lov om forældelse af fordringer (forældelsesloven)";"lov"
"I lov nr. 319 af 14. maj 1997 om inkassovirksomhed, som ændret senest ved § 1 i lov nr. 498 af 12. juni 2009, foretages følgende ændringer:";"319";"1997";"Lov om inkassovirksomhed, som ændret senest ved § 1 i lov nr. 498 af 12. juni 2009,";"lov"
"I lov nr. 1504 af 27. december 2009 om offentligt hasardspil i turneringsform foretages følgende ændringer:";"1504";"2009";"Lov om offentligt hasardspil i turneringsform";"lov"
"I lov nr. 470 af 12. juni 2009 om aktie- og anpartsselskaber (selskabsloven), som ændret ved § 1 i lov nr. 159 af 16. februar 2010, foretages følgende ændringer:";"470";"2009";"Lov om aktie- og anpartsselskaber (selskabsloven)";"lov"
"I lov nr. 468 af 17. juni 2008 om godkendte revisorer og revisionsvirksomheder (revisorloven), som ændret ved § 6 i lov nr. 133 af 24. februar 2009 og § 3 i lov nr. 516 af 12. juni 2009, foretages følgende ændringer:";"468";"2008";"Lov om godkendte revisorer og revisionsvirksomheder (revisorloven)";"lov"
"I lov nr. 385 af 25. maj 2009 om betalingstjenester, som ændret ved § 4 i lov nr. 1273 af 16. december 2009 og § 5 i lov nr. 579 af 1. juni 2010, foretages følgende ændring:";"385";"2009";"Lov om betalingstjenester";"lov"
"I lov nr. 1599 af 20. december 2006 om administration af tilskud fra Den Europæiske Regionalfond og Den Europæiske Socialfond, som ændret ved § 8 i lov nr. 1272 af 16. december 2009, foretages følgende ændring:";"1599";"2006";"Lov om administration af tilskud fra Den Europæiske Regionalfond og Den Europæiske Socialfond";"lov"
"I lov nr. 417 af 31. maj 2000 om elektroniske signaturer foretages følgende ændring:";"417";"2000";"Lov om elektroniske signaturer";"lov"
"I lov nr. 470 af 12. juni 2009 om aktie- og anpartsselskaber (selskabsloven), som ændret ved lov nr. 159 af 16. februar 2010, foretages følgende ændringer:";"470";"2009";"Lov om aktie- og anpartsselskaber (selskabsloven)";"lov"
"I lov nr. 472 af 17. juni 2008 om afgift af kvælstofoxider, som ændret ved § 7 i lov nr. 527 af 12. juni 2009 og § 6 i lov nr. 1384 af 21. december 2009, foretages følgende ændringer:";"472";"2008";"Lov om afgift af kvælstofoxider";"lov"
"I lov nr. 520 af 7. juni 2006 om ændring af lov om elforsyning, lov om naturgasforsyning, lov om varmeforsyning, lov om Energinet Danmark, lov om planlægning, lov om kommunal udligning og generelle tilskud til kommuner og amtskommuner og lov om kuldioxidafgift af visse energiprodukter. (Energispareaftalen, havvindmølleudbud, statens købepligt til regionale eltransmissionsnet og gasdistributionsnet, kommuners påbegyndelse af nye aktiviteter i relation til bestemmelserne om modregning i bloktilskud m.v.), foretages følgende ændring:";"520";"2006";"Lov om ændring af lov om elforsyning, lov om naturgasforsyning, lov om varmeforsyning, lov om Energinet Danmark, lov om planlægning, lov om kommunal udligning og generelle tilskud til kommuner og amtskommuner og lov om kuldioxidafgift af visse energiprodukter. (Energispareaftalen, havvindmølleudbud, statens købepligt til regionale eltransmissionsnet og gasdistributionsnet, kommuners påbegyndelse af nye aktiviteter i relation til bestemmelserne om modregning i bloktilskud m.v.),";"lov"
"I lov nr. 472 af 12. juni 2009 om skattefri kompensation for forhøjede energi- og miljøafgifter, som ændret ved § 14 i lov nr. 1278 af 16. december 2009, foretages følgende ændring:";"472";"2009";"Lov om skattefri kompensation for forhøjede energi- og miljøafgifter";"lov"
"I lov nr. 498 af 7. juni 2006 om fordeling af skattenedslaget mellem staten og kommunerne som følge af personskattelovens skatteloft, foretages følgende ændringer:";"498";"2006";"Lov om fordeling af skattenedslaget mellem staten og kommunerne som følge af personskattelovens skatteloft,";"lov"
"I lov nr. 624 af 11. juni 2010 om ændring af lov om en børnefamilieydelse og forskellige andre love. (Ungeydelse for 15-17-årige, mulighed for at standse ungeydelsen, m.v.) foretages følgende ændringer:";"624";"2010";"Lov om ændring af lov om en børnefamilieydelse og forskellige andre love. (Ungeydelse for 15-17-årige, mulighed for at standse ungeydelsen, m.v.)";"lov"
"I lov nr. 456 af 10. juni 2003 om forbrugerklager (forbrugerklageloven), som ændret ved § 29 i lov nr. 431 af 6. juni 2005, § 103 i lov nr. 538 af 8. juni 2006, § 160 i lov nr. 1336 af 19. december 2008 og § 1 i lov nr. 517 af 12. juni 2009, foretages følgende ændring:";"456";"2003";"Lov om forbrugerklager (forbrugerklageloven)";"lov"
"I lov nr. 483 af 9. juni 2004 om teknologioverførsel m.v. ved offentlige forskningsinstitutioner, som ændret ved § 15 i lov nr. 545 af 24. juni 2005, foretages følgende ændringer:";"483";"2004";"Lov om teknologioverførsel m.v. ved offentlige forskningsinstitutioner";"lov"
