#TYPE System.Management.Automation.PSCustomObject
"Text";"Number";"Year";"Title";"DocType"
"I lov nr. 1551 af 21. december 2010 om ændring af færdselsloven (Implementering af dele af tredje kørekortdirektiv, ændring af gyldighedstiden for kørekort) foretages følgende ændring:";"1551";"2010";"Lov om ændring af færdselsloven (Implementering af dele af tredje kørekortdirektiv, ændring af gyldighedstiden for kørekort)";"lov"
"I lov nr. 716 af 25. juni 2010 om ændring af færdselsloven og straffeloven (Skærpet indsats mod vanvidskørsel, indførelse af alkolåsordning og udvidet mulighed for udenretlig vedtagelse af førerretsfrakendelse m.v.), som ændret ved § 2 i lov nr. 479 af 23. maj 2011, foretages følgende ændringer:";"716";"2010";"Lov om ændring af færdselsloven og straffeloven (Skærpet indsats mod vanvidskørsel, indførelse af alkolåsordning og udvidet mulighed for udenretlig vedtagelse af førerretsfrakendelse m.v.)";"lov"
"I lov nr. 473 af 12. juni 1996 om Folketingets Ombudsmand, som ændret ved lov nr. 556 af 24. juni 2005 og lov nr. 502 af 12. juni 2009, foretages følgende ændringer:";"473";"1996";"Lov om Folketingets Ombudsmand";"lov"
"I lov nr. 378 af 6. juni 2002 om ændring af straffeloven, retsplejeloven, lov om konkurrence- og forbrugerforhold på telemarkedet, våbenloven, udleveringsloven samt lov om udlevering af lovovertrædere til Finland, Island, Norge og Sverige (Gennemførelse af FN-konventionen til bekæmpelse af finansiering af terrorisme, gennemførelse af FN’s Sikkerhedsråds resolution nr. 1373 (2001) samt øvrige initiativer til bekæmpelse af terrorisme m.v.), som ændret ved § 7 i lov nr. 542 af 8. juni 2006 og lov nr. 650 af 15. juni 2010, foretages følgende ændring:";"378";"2002";"Lov om ændring af straffeloven, retsplejeloven, lov om konkurrence- og forbrugerforhold på telemarkedet, våbenloven, udleveringsloven samt lov om udlevering af lovovertrædere til Finland, Island, Norge og Sverige (Gennemførelse af FN-konventionen til bekæmpelse af finansiering af terrorisme, gennemførelse af FN’s Sikkerhedsråds resolution nr. 1373 (2001) samt øvrige initiativer til bekæmpelse af terrorisme m.v.)";"lov"
"I lov nr. 469 af 12. juni 2009 om vandsektorens organisering og økonomiske forhold, som ændret ved § 1 i lov nr. 1518 af 27. december 2009 og § 14 i lov nr. 484 af 11. maj 2010, foretages følgende ændringer:";"469";"2009";"Lov om vandsektorens organisering og økonomiske forhold";"lov"
"I lov nr. 483 af 11. maj 2010 om Natur- og Miljøklagenævnet, som ændret ved § 1 i lov nr. 1608 af 22. december 2010, foretages følgende ændringer:";"483";"2010";"Lov om Natur- og Miljøklagenævnet";"lov"
"I lov nr. 466 af 17. juni 2008 om undersøgelse, forebyggelse og afhjælpning af miljøskader (miljøskadeloven), som ændret ved § 37 i lov nr. 1336 af 19. december 2008, § 21 i lov nr. 484 af 11. maj 2010, § 7 i lov nr. 1273 af 21. december 2011 og § 5 i lov nr. 446 af 23. maj 2012, foretages følgende ændring:";"466";"2008";"Lov om undersøgelse, forebyggelse og afhjælpning af miljøskader (miljøskadeloven)";"lov"
"I lov nr. 1505 af 27. december 2009 om vurdering og styring af oversvømmelsesrisikoen fra vandløb og søer, som ændret ved § 23 i lov nr. 484 af 11. maj 2010 og § 12 i lov nr. 1273 af 21. december 2011, foretages følgende ændring:";"1505";"2009";"Lov om vurdering og styring af oversvømmelsesrisikoen fra vandløb og søer";"lov"
"I lov nr. 533 af 6. juni 2007 om nationalparker, som ændret ved § 30 i lov nr. 1336 af 19. december 2008, § 11 i lov nr. 484 af 11. maj 2010 og § 16 i lov nr. 1273 af 21. december 2011, foretages følgende ændring:";"533";"2007";"Lov om nationalparker";"lov"
"I lov nr. 469 af 12. juni 2009 om vandsektorens organisering og økonomiske forhold, som ændret ved § 1 i lov nr. 1518 af 27. december 2009 og § 14 i lov nr. 484 af 11. maj 2010, foretages følgende ændring:";"469";"2009";"Lov om vandsektorens organisering og økonomiske forhold";"lov"
"I lov nr. 522 af 26. maj 2010 om havstrategi foretages følgende ændring:";"522";"2010";"Lov om havstrategi";"lov"
"I lov nr. 382 af 3. maj 2006 om ændringer af landets inddeling i kommuner og regioner og om opløsning og udpegelse af forpligtende kommunale samarbejder foretages følgende ændring:";"382";"2006";"Lov om ændringer af landets inddeling i kommuner og regioner og om opløsning og udpegelse af forpligtende kommunale samarbejder";"lov"
"I lov nr. 513 af 6. juni 2007 om ændring af lov om valg til Folketinget (Ændringer som følge af gradvis forhøjelse af efterløns- og folkepensionsalderen m.v. og refusion af udgifter til hotelovernatning) foretages følgende ændring:";"513";"2007";"Lov om ændring af lov om valg til Folketinget (Ændringer som følge af gradvis forhøjelse af efterløns- og folkepensionsalderen m.v. og refusion af udgifter til hotelovernatning)";"lov"
"I lov nr. 426 af 6. juni 2005 om ændring af selskabsskatteloven og andre skattelove (Nedsættelse af selskabsskatten og globalpuljeprincip i sambeskatningen), som ændret ved § 5 i lov nr. 1182 af 12. december 2005, § 14 i lov nr. 343 af 18. april 2007 og § 6 i lov nr. 344 af 18. april 2007, foretages følgende ændring:";"426";"2005";"Lov om ændring af selskabsskatteloven og andre skattelove (Nedsættelse af selskabsskatten og globalpuljeprincip i sambeskatningen)";"lov"
"I lov nr. 1333 af 19. december 2008 om inddrivelse af gæld til det offentlige, som ændret ved § 2 i lov nr. 252 af 30. marts 2011, foretages følgende ændring:";"1333";"2008";"Lov om inddrivelse af gæld til det offentlige";"lov"
"I lov nr. 403 af 8. maj 2006 om et indkomstregister, som ændret senest ved § 2 i lov nr. 377 af 28. april 2012, foretages følgende ændring:";"403";"2006";"Lov om et indkomstregister, som ændret senest ved § 2 i lov nr. 377 af 28. april 2012,";"lov"
"I lov nr. 521 af 12. juni 2009 om ændring af kildeskatteloven og forskellige andre love (Forenkling af reglerne om opkrævning af arbejdsmarkedsbidrag og konsekvensændringer som følge af Forårspakke 2.0 m.v.), som ændret ved § 17 i lov nr. 1278 af 16. december 2009, foretages følgende ændringer:";"521";"2009";"Lov om ændring af kildeskatteloven og forskellige andre love (Forenkling af reglerne om opkrævning af arbejdsmarkedsbidrag og konsekvensændringer som følge af Forårspakke 2.0 m.v.)";"lov"
"I lov nr. 440 af 9. juni 2004 om Det Etiske Råd, som ændret ved § 16 i lov nr. 545 af 24. juni 2005 og § 45 i lov nr. 593 af 14. juni 2011, foretages følgende ændring:";"440";"2004";"Lov om Det Etiske Råd";"lov"
"I lov nr. 1546 af 21. december 2010 om ændring af lov om kunstig befrugtning i forbindelse med lægelig behandling, diagnostik og forskning m.v. samt sundhedsloven (Egenbetaling for behandling med kunstig befrugtning, refertilisation og sterilisation i det offentlige sundhedsvæsen og justering af regler om vurdering af forældreegnethed ved behandling med kunstig befrugtning m.v.) foretages følgende ændring:";"1546";"2010";"Lov om ændring af lov om kunstig befrugtning i forbindelse med lægelig behandling, diagnostik og forskning m.v. samt sundhedsloven (Egenbetaling for behandling med kunstig befrugtning, refertilisation og sterilisation i det offentlige sundhedsvæsen og justering af regler om vurdering af forældreegnethed ved behandling med kunstig befrugtning m.v.)";"lov"
"I lov nr. 593 af 14. juni 2011 om videnskabsetisk behandling af sundhedsvidenskabelige forskningsprojekter foretages følgende ændringer:";"593";"2011";"Lov om videnskabsetisk behandling af sundhedsvidenskabelige forskningsprojekter";"lov"
"I lov nr. 1180 af 12. december 2005 om lægemidler, som ændret ved § 81 i lov nr. 538 af 8. juni 2006, § 1 i lov nr. 1557 af 20. december 2006, § 1 i lov nr. 534 af 17. juni 2008, § 1 i lov nr. 464 af 18. maj 2011 og § 46 i lov nr. 593 af 14. juni 2011, foretages følgende ændringer:";"1180";"2005";"Lov om lægemidler";"lov"
"I lov nr. 273 af 1. april 2006 om krav til kvalitet og sikkerhed ved håndtering af humane væv og celler (vævsloven), som ændret ved § 3 i lov nr. 534 af 17. juni 2008, foretages følgende ændring:";"273";"2006";"Lov om krav til kvalitet og sikkerhed ved håndtering af humane væv og celler (vævsloven)";"lov"
"I lov nr. 512 af 6. juni 2007 om røgfri miljøer, som ændret ved lov nr. 532 af 26. maj 2010, foretages følgende ændringer:";"512";"2007";"Lov om røgfri miljøer";"lov"
"I lov nr. 473 af 9. juni 2004 om godkendelse og syn af køretøjer, som ændret ved lov nr. 255 af 30. marts 2011 og lov nr. 469 af 18. maj 2011, foretages følgende ændringer:";"473";"2004";"Lov om godkendelse og syn af køretøjer";"lov"
"I lov nr. 469 af 18. maj 2011 om ændring af lov om godkendelse og syn af køretøjer (Administrative bødeforelæg og påbud om aflevering af nummerplader i forbindelse med manglende syn eller godkendelse af køretøjer) foretages følgende ændring:";"469";"2011";"Lov om ændring af lov om godkendelse og syn af køretøjer (Administrative bødeforelæg og påbud om aflevering af nummerplader i forbindelse med manglende syn eller godkendelse af køretøjer)";"lov"
"I lov nr. 293 af 24. april 1996 om visse civilretlige forhold m.v. ved pensionsopsparing i pengeinstitutter, som ændret ved § 2 i lov nr. 516 af 6. juni 2007, foretages følgende ændringer:";"293";"1996";"Lov om visse civilretlige forhold m.v. ved pensionsopsparing i pengeinstitutter";"lov"
"I lov nr. 247 af 30. marts 2011 om afgift af mættet fedt i visse fødevarer (fedtafgiftsloven) foretages følgende ændringer:";"247";"2011";"Lov om afgift af mættet fedt i visse fødevarer (fedtafgiftsloven)";"lov"
"I lov nr. 1543 af 20. december 2006 om seniorjob, som ændret ved § 4 i lov nr. 483 af 12. juni 2009 og § 4 i lov nr. 1540 af 21. december 2010, foretages følgende ændringer:";"1543";"2006";"Lov om seniorjob";"lov"
