#TYPE System.Management.Automation.PSCustomObject
"Text";"Number";"Year";"Title";"DocType"
"I lov om forskellige forbrugsafgifter, jf. lovbekendt­gørelse nr. 56 af 29. januar 2008, som ændret ved § 2 i lov nr. 523 af 17. juni 2008, § 105 i lov nr. 1336 af 19. december 2008 og § 15 i lov nr. 1344 af 19. december 2008, foretages følgende ændringer:";"56";"2008";"lov om forskellige forbrugsafgifter";"lovbekendt­gørelse"
"I lov om afgift af ledningsført vand, jf. lovbekendtgørelse nr. 639 af 21. august 1998, som ændret senest ved § 4 i lov nr. 522 af 12. juni 2009, foretages følgende ændringer:";"639";"1998";"lov om afgift af ledningsført vand";"lovbekendtgørelse"
"I lov om vandforsyning m.v., jf. lovbekendtgørelse nr. 635 af 7. juni 2010, som ændret ved § 13 i lov nr. 484 af 11. maj 2010, § 46 i lov nr. 718 af 25. juni 2010, § 2 i lov nr. 1555 af 21. december 2010 og § 7 i lov nr. 553 af 1. juni 2011, foretages følgende ændringer:";"635";"2010";"lov om vandforsyning m.v.";"lovbekendtgørelse"
"I lov om miljømål m.v. for vandforekomster og internationale naturbeskyttelsesområder (miljømålsloven), jf. lovbekendtgørelse nr. 932 af 24. september 2009, som ændret ved § 22 i lov nr. 484 af 11. maj 2010 og § 4 i lov nr. 553 af 1. juni 2011, foretages følgende ændring:";"932";"2009";"lov om miljømål m.v. for vandforekomster og internationale naturbeskyttelsesområder (miljømålsloven)";"lovbekendtgørelse"
"I lov om vægtafgift af motorkøretøjer m.v., jf. lovbekendtgørelse nr. 837 af 1. juli 2011, som ændret ved § 16 i lov nr. 513 af 7. juni 2006, § 2 i lov nr. 1337 af 19. december 2008 og § 3 i lov nr. 1386 af 21. december 2009, foretages følgende ændringer:";"837";"2011";"lov om vægtafgift af motorkøretøjer m.v.";"lovbekendtgørelse"
"I lov om energiafgift af mineralolieprodukter m.v., jf. lovbekendtgørelse nr. 313 af 1. april 2011, som ændret ved § 4 i lov nr. 722 af 25. juni 2010, § 4 i lov nr. 1564 af 21. december 2010 og § 4 i lov nr. 625 af 14. juni 2011, foretages følgende ændringer:";"313";"2011";"lov om energiafgift af mineralolieprodukter m.v.";"lovbekendtgørelse"
"I lov om afgift af naturgas og bygas, jf. lovbekendtgørelse nr. 312 af 1. april 2011, som ændret ved § 2 i lov nr. 722 af 25. juni 2010, § 2 i lov nr. 1564 af 21. december 2010 og § 2 i lov nr. 625 af 14. juni 2011, foretages følgende ændringer:";"312";"2011";"lov om afgift af naturgas og bygas";"lovbekendtgørelse"
"I lov om social pension, jf. lovbekendtgørelse nr. 1005 af 19. august 2010, som ændret ved lov nr. 1603 af 22. december 2010, foretages følgende ændringer:";"1005";"2010";"lov om social pension";"lovbekendtgørelse"
"I sundhedsloven, jf. lovbekendtgørelse nr. 913 af 13. juli 2010, som ændret bl.a. ved § 2 i lov nr. 1546 af 21. december 2010 og senest ved lov nr. 607 af 14. juni 2011, foretages følgende ændringer:";"913";"2010";"sundhedsloven";"lovbekendtgørelse"
"I sundhedsloven, jf. lovbekendtgørelse nr. 913 af 13. juli 2010, som ændret bl.a. ved lov nr. 327 af 18. april 2011 og senest ved lov nr. 607 af 14. juni 2011, foretages følgende ændringer:";"913";"2010";"sundhedsloven";"lovbekendtgørelse"
"I lov om social service, jf. lovbekendtgørelse nr. 81 af 4. februar 2011, som ændret senest ved § 1, nr. 1, 3, 6 og 10-13, i lov nr. 629 af 11. juni 2010, foretages følgende ændringer:";"81";"2011";"lov om social service";"lovbekendtgørelse"
"I lov om autorisation af sundhedspersoner og om sundhedsfaglig virksomhed, jf. lovbekendtgørelse nr. 1350 af 17. december 2008, som ændret ved § 15 i lov nr. 140 af 9. februar 2010 og § 2 i lov nr. 706 af 25. juni 2010, foretages følgende ændringer:";"1350";"2008";"lov om autorisation af sundhedspersoner og om sundhedsfaglig virksomhed";"lovbekendtgørelse"
"I lov om kommunernes styrelse, jf. lovbekendtgørelse nr. 1440 af 1. november 2010, som ændret ved § 1 i lov nr. 510 af 6. juni 2007, foretages følgende ændringer:";"1440";"2010";"lov om kommunernes styrelse";"lovbekendtgørelse"
"I lov om indskud på etableringskonto og iværksætterkonto, jf. lovbekendtgørelse nr. 1012 af 5. oktober 2006, som ændret bl.a. ved § 12 i lov nr. 1587 af 20. december 2006, lov nr. 90 af 20. februar 2008, § 5 i lov nr. 521 af 17. juni 2008, § 1 i lov nr. 1343 af 19. december 2008, § 7 i lov nr. 462 af 12. juni 2009, § 15 i lov nr. 521 af 12. juni 2009 og § 6 i lov nr. 525 af 12. juni 2009 og senest ved § 5 i lov nr. 724 af 25. juni 2010, foretages følgende ændringer:";"1012";"2006";"lov om indskud på etableringskonto og iværksætterkonto";"lovbekendtgørelse"
"I lov om beskatning ved dødsfald (dødsboskatteloven), jf. lovbekendtgørelse nr. 1362 af 26. november 2010, som ændret ved § 4 i lov nr. 460 af 31. maj 2000 og § 3 i lov nr. 459 af 12. juni 2009, foretages følgende ændringer:";"1362";"2010";"lov om beskatning ved dødsfald (dødsboskatteloven)";"lovbekendtgørelse"
"I lov om ligebehandling af mænd og kvinder med hensyn til beskæftigelse m.v., jf. lovbekendtgørelse nr. 734 af 28. juni 2006, foretages følgende ændringer:";"734";"2006";"lov om ligebehandling af mænd og kvinder med hensyn til beskæftigelse m.v.";"lovbekendtgørelse"
"I lov om ligestilling af kvinder og mænd, jf. lovbekendtgørelse nr. 1095 af 19. september 2007, som ændret ved § 15 i lov nr. 387 af 27. maj 2008 og lov nr. 484 af 12. juni 2009, foretages følgende ændring:";"1095";"2007";"lov om ligestilling af kvinder og mænd";"lovbekendtgørelse"
"I lov om fuldbyrdelse af straf m.v., jf. lovbekendtgørelse nr. 1162 af 5. oktober 2010, foretages følgende ændringer:";"1162";"2010";"lov om fuldbyrdelse af straf m.v.";"lovbekendtgørelse"
"I færdselsloven, jf. lovbekendtgørelse nr. 1320 af 28. november 2010, som ændret ved § 2 i lov nr. 1338 af 19. december 2008, § 1 i lov nr. 716 af 25. juni 2010, § 106 i lov nr. 1537 af 21. december 2010 og lov nr. 1551 af 21. december 2010, foretages følgende ændringer:";"1320";"2010";"færdselsloven";"lovbekendtgørelse"
"I lov om social service, jf. lovbekendtgørelse nr. 81 af 4. februar 2011, som ændret ved § 10 i lov nr. 434 af 8. maj 2006, foretages følgende ændringer:";"81";"2011";"lov om social service";"lovbekendtgørelse"
"I lov om almene boliger m.v., jf. lovbekendtgørelse nr. 103 af 11. februar 2011, foretages følgende ændringer:";"103";"2011";"lov om almene boliger m.v.";"lovbekendtgørelse"
"I lov om retssikkerhed og administration på det sociale område, jf. lovbekendtgørelse nr. 1054 af 7. september 2010, som ændret ved § 11 i lov nr. 434 af 8. maj 2006 og § 2 i lov nr. 628 af 11. juni 2010, foretages følgende ændringer:";"1054";"2010";"lov om retssikkerhed og administration på det sociale område";"lovbekendtgørelse"
"I værgemålsloven, jf. lovbekendtgørelse nr. 1015 af 20. august 2007, som ændret ved § 8 i lov nr. 434 af 8. maj 2006, foretages følgende ændring:";"1015";"2007";"værgemålsloven";"lovbekendtgørelse"
"I arveloven, lov nr. 515 af 6. juni 2007, som ændret ved § 3 i lov nr. 168 af 12. marts 2008, foretages følgende ændring:";"515";"2007";"arveloven";"lov"
"I lov om retsafgifter, jf. lovbekendtgørelse nr. 936 af 8. september 2006, som ændret senest ved lov nr. 1550 af 21. december 2010, foretages følgende ændringer:";"936";"2006";"lov om retsafgifter";"lovbekendtgørelse"
"I lov om ægteskabs indgåelse og opløsning, jf. lovbekendtgørelse nr. 38 af 15. januar 2007, som ændret ved § 2 i lov nr. 504 af 6. juni 2007 og § 3 i lov nr. 349 af 6. maj 2009, foretages følgende ændring:";"38";"2007";"lov om ægteskabs indgåelse og opløsning";"lovbekendtgørelse"
"I lov om afgift af dødsboer og gaver, jf. lovbekendtgørelse nr. 1159 af 4. oktober 2007, som ændret ved § 4 i lov nr. 521 af 17. juni 2008, § 78 i lov nr. 1336 af 19. december 2008, § 10 i lov nr. 1344 af 19. december 2008 og § 13 i lov nr. 521 af 12. juni 2009, foretages følgende ændringer:";"1159";"2007";"lov om afgift af dødsboer og gaver";"lovbekendtgørelse"
"I lov om beskatning ved dødsfald (dødsboskatteloven), jf. lovbekendtgørelse nr. 1362 af 26. november 2010, som ændret ved § 4 i lov nr. 460 af 31. maj 2000, § 3 i lov nr. 459 af 12. juni 2009 og § 2 i lov nr. 174 af 4. marts 2011, foretages følgende ændringer:";"1362";"2010";"lov om beskatning ved dødsfald (dødsboskatteloven)";"lovbekendtgørelse"
"I lov om skattemæssige afskrivninger (afskrivningsloven), jf. lovbekendtgørelse nr. 1191 af 11. oktober 2007, som ændret bl.a. ved § 3 i lov nr. 521 af 17. juni 2008 og senest ved § 2 i lov nr. 724 af 25. juni 2010, foretages følgende ændring:";"1191";"2007";"lov om skattemæssige afskrivninger (afskrivningsloven)";"lovbekendtgørelse"
"I ejendomsværdiskatteloven, jf. lovbekendtgørelse nr. 912 af 22. august 2008, som ændret ved § 1 i lov nr. 1340 af 19. december 2008, § 14 i lov nr. 521 af 12. juni 2009 og § 5 i lov nr. 1278 af 16. december 2009, foretages følgende ændring:";"912";"2008";"ejendomsværdiskatteloven";"lovbekendtgørelse"
"I kildeskatteloven, jf. lovbekendtgørelse nr. 1403 af 7. december 2010, som ændret ved § 109 i lov nr. 1336 af 19. december 2008, § 4 i lov nr. 459 af 12. juni 2009, § 3 i lov nr. 1560 af 21. december 2010 og § 1 i lov nr. 1565 af 21. december 2010, foretages følgende ændring:";"1403";"2010";"kildeskatteloven";"lovbekendtgørelse"
"I lov om beskatningen af pensionsordninger m.v. (pensionsbeskatningsloven), jf. lovbekendtgørelse nr. 1246 af 15. oktober 2010, som ændret ved § 6 i lov nr. 513 af 7. juni 2006 og § 2 i lov nr. 1561 af 21. december 2010, foretages følgende ændring:";"1246";"2010";"lov om beskatningen af pensionsordninger m.v. (pensionsbeskatningsloven)";"lovbekendtgørelse"
"I lov om afgift af tinglysning og registrering af ejer- og panterettigheder m.v., jf. lovbekendtgørelse nr. 462 af 14. maj 2007, som ændret ved § 10 i lov nr. 577 af 6. juni 2007 og § 94 i lov nr. 1336 af 19. december 2008, foretages følgende ændring:";"462";"2007";"lov om afgift af tinglysning og registrering af ejer- og panterettigheder m.v.";"lovbekendtgørelse"
"I udlændingeloven, jf. lovbekendtgørelse nr. 1061 af 18. august 2010, som ændret bl.a. ved § 3 i lov nr. 1511 af 27. december 2009, § 2 i lov nr. 400 af 21. april 2010 og lov nr. 572 af 31. maj 2010 og senest ved lov nr. 1604 af 22. december 2010, foretages følgende ændringer:";"1061";"2010";"udlændingeloven";"lovbekendtgørelse"
"I lov om restaurationsvirksomhed og alkoholbevilling m.v., jf. lovbekendtgørelse nr. 135 af 18. januar 2010, som ændret ved § 34 i lov nr. 718 af 25. juni 2010, foretages følgende ændring:";"135";"2010";"lov om restaurationsvirksomhed og alkoholbevilling m.v.";"lovbekendtgørelse"
"I lov om ansættelse i stillinger i folkekirken m.v., jf. lovbekendtgørelse nr. 78 af 2. februar 2009, foretages følgende ændringer:";"78";"2009";"lov om ansættelse i stillinger i folkekirken m.v.";"lovbekendtgørelse"
"I søloven, jf. lovbekendtgørelse nr. 856 af 1. juli 2010, som ændret ved lov nr. 599 af 24. juni 2005, § 1 i lov nr. 526 af 7. juni 2006 og § 13 i lov nr. 1563 af 20. december 2006, foretages følgende ændringer:";"856";"2010";"søloven";"lovbekendtgørelse"
"I lov om sikkerhed til søs, jf. lovbekendtgørelse nr. 654 af 15. juni 2010, som ændret ved § 1 i lov nr. 493 af 12. maj 2010, foretages følgende ændringer:";"654";"2010";"lov om sikkerhed til søs";"lovbekendtgørelse"
"I sømandsloven, jf. lovbekendtgørelse nr. 742 af 18. juli 2005, som ændret ved § 2 i lov nr. 547 af 8. juni 2006, § 14 i lov nr. 1563 af 20. december 2006, § 2 i lov nr. 349 af 18. april 2007, § 1 i lov nr. 511 af 17. juni 2008 og § 2 i lov nr. 493 af 12. maj 2010, foretages følgende ændringer:";"742";"2005";"sømandsloven";"lovbekendtgørelse"
"I lov om fremgangsmåden ved inddrivelse af skatter og afgifter m.v., jf. lovbekendtgørelse nr. 572 af 20. juni 2001, som ændret ved § 13 i lov nr. 430 af 6. juni 2005, foretages følgende ændring:";"572";"2001";"lov om fremgangsmåden ved inddrivelse af skatter og afgifter m.v.";"lovbekendtgørelse"
"I lov om en børne- og ungeydelse, jf. lovbekendtgørelse nr. 972 af 22. september 2006, som ændret bl.a. ved § 102 i lov nr. 1336 af 19. december 2008, § 1 i lov nr. 624 af 11. juni 2010 og § 3 i lov nr. 725 af 25. juni 2010 og senest ved § 1 i lov nr. 1609 af 22. december 2010, foretages følgende ændring:";"972";"2006";"lov om en børne- og ungeydelse";"lovbekendtgørelse"
"I lov om Det Fælles Lønindeholdelsesregister, jf. lovbekendtgørelse nr. 601 af 19. august 1998, som ændret ved § 41 i lov nr. 430 af 6. juni 2005, § 15 i lov nr. 404 af 8. maj 2006, § 2 i lov nr. 516 af 7. juni 2006 og § 103 i lov nr. 1336 af 19. december 2008, foretages følgende ændring:";"601";"1998";"lov om Det Fælles Lønindeholdelsesregister";"lovbekendtgørelse"
"I lov om den skattemæssige behandling af gevinst og tab ved afståelse af aktier m.v. (aktieavancebeskatningsloven), jf. lovbekendtgørelse nr. 89 af 25. januar 2010, som ændret ved § 3 i lov nr. 724 af 25. juni 2010 og § 3 i lov nr. 1561 af 21. december 2010, foretages følgende ændringer:";"89";"2010";"lov om den skattemæssige behandling af gevinst og tab ved afståelse af aktier m.v. (aktieavancebeskatningsloven)";"lovbekendtgørelse"
"I lov om beskatning af fonde og visse foreninger (fondsbeskatningsloven), jf. lovbekendtgørelse nr. 1248 af 2. november 2010, som ændret ved § 7 i lov nr. 513 af 7. juni 2006, foretages følgende ændringer:";"1248";"2010";"lov om beskatning af fonde og visse foreninger (fondsbeskatningsloven)";"lovbekendtgørelse"
"I kildeskatteloven, jf. lovbekendtgørelse nr. 1403 af 7. december 2010, som ændret senest ved § 3 i lov nr. 1560 af 21. december 2010 og § 1 i lov nr. 1565 af 21. december 2010, foretages følgende ændringer:";"1403";"2010";"kildeskatteloven";"lovbekendtgørelse"
"I lov om påligningen af indkomstskat til staten (ligningsloven), jf. lovbekendtgørelse nr. 1365 af 29. november 2010, som ændret bl.a. ved § 4 i lov nr. 462 af 12. juni 2009 og senest ved § 2 i lov nr. 1595 af 22. december 2010 og § 2 i lov nr. 1612 af 22. december 2010, foretages følgende ændringer:";"1365";"2010";"lov om påligningen af indkomstskat til staten (ligningsloven)";"lovbekendtgørelse"
"I lov om indkomstbeskatning af aktieselskaber m.v. (selskabsskatteloven), jf. lovbekendtgørelse nr. 1376 af 7. december 2010, som ændret ved § 2 i lov nr. 513 af 7. juni 2006 og § 7 i lov nr. 459 af 12. juni 2009, foretages følgende ændringer:";"1376";"2010";"lov om indkomstbeskatning af aktieselskaber m.v. (selskabsskatteloven)";"lovbekendtgørelse"
"I lov om skattefri virksomhedsomdannelse, jf. lovbekendtgørelse nr. 1166 af 2. oktober 2007, som ændret ved § 10 i lov nr. 521 af 17. juni 2008, § 7 i lov nr. 98 af 10. februar 2009, § 17 i lov nr. 462 af 12. juni 2009 og § 18 i lov nr. 525 af 12. juni 2009, foretages følgende ændringer:";"1166";"2007";"lov om skattefri virksomhedsomdannelse";"lovbekendtgørelse"
"I lov om beskatning af rederivirksomhed (tonnageskatteloven), jf. lovbekendtgørelse nr. 834 af 29. august 2005, som ændret bl.a. ved § 6 i lov nr. 530 af 17. juni 2008 og senest ved § 17 i lov nr. 525 af 12. juni 2009, foretages følgende ændringer:";"834";"2005";"lov om beskatning af rederivirksomhed (tonnageskatteloven)";"lovbekendtgørelse"
"I lov om en børne- og ungeydelse, jf. lovbekendtgørelse nr. 972 af 22. september 2006, som ændret bl.a. ved lov nr. 318 af 30. april 2008, § 2 i lov nr. 1411 af 27. december 2008 og § 1 i lov nr. 624 af 11. juni 2010 og senest ved § 1 i lov nr. 1609 af 22. december 2010, foretages følgende ændringer:";"972";"2006";"lov om en børne- og ungeydelse";"lovbekendtgørelse"
"I lov om friskoler og private grundskoler m.v., jf. lovbekendtgørelse nr. 755 af 24. juni 2010, foretages følgende ændringer:";"755";"2010";"lov om friskoler og private grundskoler m.v.";"lovbekendtgørelse"
"I lov om arbejdsmarkedsuddannelser m.v., jf. lovbekendtgørelse nr. 381 af 26. marts 2010, som ændret ved § 22 i lov nr. 639 af 14. juni 2010, foretages følgende ændring:";"381";"2010";"lov om arbejdsmarkedsuddannelser m.v.";"lovbekendtgørelse"
"I lov om erhvervsrettet grunduddannelse og videregående uddannelse (videreuddannelsessystemet) for voksne, jf. lovbekendtgørelse nr. 1049 af 9. november 2009, som ændret ved § 12 i lov nr. 140 af 9. februar 2010, foretages følgende ændring:";"1049";"2009";"lov om erhvervsrettet grunduddannelse og videregående uddannelse (videreuddannelsessystemet) for voksne";"lovbekendtgørelse"
"I lov om sygedagpenge, jf. lovbekendtgørelse nr. 85 af 7. februar 2011, som ændret ved § 18 i lov nr. 283 af 15. april 2009, lov nr. 1539 af 21. december 2010 og lov nr. 1599 af 22. december 2010, foretages følgende ændringer:";"85";"2011";"lov om sygedagpenge";"lovbekendtgørelse"
"I lov om aktiv socialpolitik, jf. lovbekendtgørelse nr. 946 af 1. oktober 2009, som ændret senest ved § 3 i lov nr. 1595 af 22. december 2010, § 1 i lov nr. 1596 af 22. december 2010, lov nr. 1597 af 22. december 2010 og § 4 i lov nr. 1602 af 22. december 2010, foretages følgende ændringer:";"946";"2009";"lov om aktiv socialpolitik";"lovbekendtgørelse"
"I lov om europæiske samarbejdsudvalg, jf. lovbekendtgørelse nr. 1018 af 27. oktober 2009, foretages følgende ændringer:";"1018";"2009";"lov om europæiske samarbejdsudvalg";"lovbekendtgørelse"
"I lov om rettens pleje, jf. lovbekendtgørelse nr. 1237 af 26. oktober 2010, som ændret senest ved § 2 i lov nr. 1552 af 21. december 2010, foretages følgende ændringer:";"1237";"2010";"lov om rettens pleje";"lovbekendtgørelse"
"I lov om vandløb, jf. lovbekendtgørelse nr. 927 af 24. september 2009, som ændret ved § 4 i lov nr. 1519 af 27. december 2009 og § 5 i lov nr. 484 af 11. maj 2010, foretages følgende ændring:";"927";"2009";"lov om vandløb";"lovbekendtgørelse"
"I lov om kemiske stoffer og produkter, jf. lovbekendtgørelse nr. 878 af 26. juni 2010, som ændret ved § 19 i lov nr. 484 af 11. maj 2010, foretages følgende ændringer:";"878";"2010";"lov om kemiske stoffer og produkter";"lovbekendtgørelse"
"I lov om forpligtende kommunale samarbejder, jf. lovbekendtgørelse nr. 50 af 15. januar 2010, foretages følgende ændring:";"50";"2010";"lov om forpligtende kommunale samarbejder";"lovbekendtgørelse"
"I lov om afgift af bekæmpelsesmidler, jf. lovbekendtgørelse nr. 57 af 30. januar 2008, som ændret ved § 75 i lov nr. 1336 af 19. december 2008 og § 9 i lov nr. 1344 af 19. december 2008, foretages følgende ændringer:";"57";"2008";"lov om afgift af bekæmpelsesmidler";"lovbekendtgørelse"
"I lov om afgift af tinglysning og registrering af ejer- og panterettigheder m.v., jf. lovbekendtgørelse nr. 462 af 14. maj 2007, som ændret ved § 10 i lov nr. 577 af 6. juni 2007, § 94 i lov nr. 1336 af 19. december 2008 og § 14 i lov nr. 221 af 21. marts 2011, foretages følgende ændringer:";"462";"2007";"lov om afgift af tinglysning og registrering af ejer- og panterettigheder m.v.";"lovbekendtgørelse"
"I ferieloven, jf. lovbekendtgørelse nr. 407 af 28. maj 2004, som ændret bl.a. ved § 4 i lov nr. 482 af 12. juni 2009 og senest ved § 1 i lov nr. 702 af 25. juni 2010, foretages følgende ændringer:";"407";"2004";"ferieloven";"lovbekendtgørelse"
"I lov om retssikkerhed og administration på det sociale område, jf. lovbekendtgørelse nr. 1054 af 7. september 2010, som ændret ved § 11 i lov nr. 434 af 8. maj 2006, § 2 i lov nr. 628 af 11. juni 2010 og § 3 i lov nr. 201 af 13. marts 2011, foretages følgende ændringer:";"1054";"2010";"lov om retssikkerhed og administration på det sociale område";"lovbekendtgørelse"
"I sundhedsloven, jf. lovbekendtgørelse nr. 913 af 13. juli 2010, som ændret ved § 2 i lov nr. 1546 af 21. december 2010, foretages følgende ændring:";"913";"2010";"sundhedsloven";"lovbekendtgørelse"
"I årsregnskabsloven, jf. lovbekendtgørelse nr. 395 af 25. maj 2009, som ændret ved § 1 i lov nr. 516 af 12. juni 2009, § 21 i lov nr. 718 af 25. juni 2010 og § 1 i lov nr. 720 af 25. juni 2010, foretages følgende ændring:";"395";"2009";"årsregnskabsloven";"lovbekendtgørelse"
"I lov om registrering af ledningsejere, jf. lovbekendtgørelse nr. 1113 af 22. september 2010, foretages følgende ændringer:";"1113";"2010";"lov om registrering af ledningsejere";"lovbekendtgørelse"
"I lov om forbrugerklager (forbrugerklageloven), jf. lovbekendtgørelse nr. 1095 af 8. september 2010, foretages følgende ændring:";"1095";"2010";"lov om forbrugerklager (forbrugerklageloven)";"lovbekendtgørelse"
"I lov om markedsføring, jf. lovbekendtgørelse nr. 839 af 31. august 2009, som ændret ved § 2 i lov nr. 535 af 26. maj 2010, lov nr. 719 af 25. juni 2010 og § 11 i lov nr. 1556 af 21. december 2010, foretages følgende ændring:";"839";"2009";"lov om markedsføring";"lovbekendtgørelse"
"I lov om foderstoffer, jf. lovbekendtgørelse nr. 192 af 12. marts 2009, foretages følgende ændring:";"192";"2009";"lov om foderstoffer";"lovbekendtgørelse"
"I lov om jordbrugets anvendelse af gødning og om plantedække, jf. lovbekendtgørelse nr. 18 af 8. januar 2010, foretages følgende ændringer:";"18";"2010";"lov om jordbrugets anvendelse af gødning og om plantedække";"lovbekendtgørelse"
"I økologiloven, jf. lovbekendtgørelse nr. 196 af 12. marts 2009, foretages følgende ændring:";"196";"2009";"økologiloven";"lovbekendtgørelse"
"I lov om gødning og jordforbedringsmidler m.v., jf. lovbekendtgørelse nr. 194 af 12. marts 2009, foretages følgende ændring:";"194";"2009";"lov om gødning og jordforbedringsmidler m.v.";"lovbekendtgørelse"
"I lov om administration af Det Europæiske Fællesskabs forordninger om ordninger under Den Fælles Landbrugspolitik finansieret af Den Europæiske Garantifond for Landbruget m.v. (landbrugsstøtteloven), jf. lovbekendtgørelse nr. 445 af 23. april 2010, foretages følgende ændring:";"445";"2010";"lov om administration af Det Europæiske Fællesskabs forordninger om ordninger under Den Fælles Landbrugspolitik finansieret af Den Europæiske Garantifond for Landbruget m.v. (landbrugsstøtteloven)";"lovbekendtgørelse"
"I lov om statsgaranti for lån til yngre jordbrugere m.v., jf. lovbekendtgørelse nr. 1202 af 10. december 2009, foretages følgende ændring:";"1202";"2009";"lov om statsgaranti for lån til yngre jordbrugere m.v.";"lovbekendtgørelse"
"I lov om støtte til jordbrugets strukturudvikling og til økologisk produktion inden for jordbrug og fiskeri m.v., jf. lovbekendtgørelse nr. 192 af 26. marts 1999, som ændret senest ved § 63 i lov nr. 1336 af 19. december 2008, foretages følgende ændring:";"192";"1999";"lov om støtte til jordbrugets strukturudvikling og til økologisk produktion inden for jordbrug og fiskeri m.v.";"lovbekendtgørelse"
"I lov om miljøbeskyttelse, jf. lovbekendtgørelse nr. 879 af 26. juni 2010, som ændret senest ved § 3 i lov nr. 1555 af 21. december 2010, foretages følgende ændring:";"879";"2010";"lov om miljøbeskyttelse";"lovbekendtgørelse"
"I lov om miljøgodkendelse m.v. af husdyrbrug, jf. lovbekendtgørelse nr. 1486 af 4. december 2009, som ændret ved § 18 i lov nr. 484 af 11. maj 2010 og lov nr. 122 af 23. februar 2011, foretages følgende ændringer:";"1486";"2009";"lov om miljøgodkendelse m.v. af husdyrbrug";"lovbekendtgørelse"
"I lov om skove, jf. lovbekendtgørelse nr. 945 af 24. september 2009, som ændret ved § 6 i lov nr. 484 af 11. maj 2010, foretages følgende ændring:";"945";"2009";"lov om skove";"lovbekendtgørelse"
"I lov om påligningen af indkomstskat (ligningsloven), jf. lovbekendtgørelse nr. 1365 af 29. november 2010, som ændret senest ved § 7 i lov nr. 254 af 30. marts 2011, foretages følgende ændring:";"1365";"2010";"lov om påligningen af indkomstskat (ligningsloven)";"lovbekendtgørelse"
"I lov om offentlige veje, jf. lovbekendtgørelse nr. 893 af 9. september 2009, som ændret ved § 2 i lov nr. 553 af 26. maj 2010 og § 105 i lov nr. 1537 af 21. december 2010, foretages følgende ændringer:";"893";"2009";"lov om offentlige veje";"lovbekendtgørelse"
"I lov om private fællesveje, jf. lovbekendtgørelse nr. 433 af 22. maj 2008, som ændret ved § 131 i lov nr. 1336 af 19. december 2008 og § 107 i lov nr. 1537 af 21. december 2010 foretages følgende ændringer:";"433";"2008";"lov om private fællesveje";"lovbekendtgørelse"
"I lov om rettens pleje, jf. lovbekendtgørelse nr. 1237 af 26. oktober 2010, som ændret ved § 1 i lov nr. 404 af 21. april 2010, § 2 i lov nr. 718 af 25. juni 2010, § 2 i lov nr. 1549 af 21. december 2010, § 2 i lov nr. 1552 af 21. december 2010 og lov nr. 292 af 11. april 2011, foretages følgende ændringer:";"1237";"2010";"lov om rettens pleje";"lovbekendtgørelse"
"I lov om rettens pleje, jf. lovbekendtgørelse nr. 1237 af 26. oktober 2010, som ændret ved § 1 i lov nr. 404 af 21. april 2010, § 2 i lov nr. 718 af 25. juni 2010, § 2 i lov nr. 1549 af 21. december 2010, § 2 i lov nr. 1552 af 21. december 2010 og lov nr. 292 af 11. april 2011, foretages følgende ændring:";"1237";"2010";"lov om rettens pleje";"lovbekendtgørelse"
"I lov om erstatning fra staten til ofre for forbrydelser, jf. lovbekendtgørelse nr. 688 af 28. juni 2004, som ændret ved § 12 i lov nr. 516 af 7. juni 2006 og § 3 i lov nr. 711 af 25. juni 2010, foretages følgende ændringer:";"688";"2004";"lov om erstatning fra staten til ofre for forbrydelser";"lovbekendtgørelse"
"I lov om våben og eksplosivstoffer, jf. lovbekendtgørelse nr. 704 af 22. juni 2009, som ændret ved § 1 i lov nr. 538 af 26. maj 2010, foretages følgende ændringer:";"704";"2009";"lov om våben og eksplosivstoffer";"lovbekendtgørelse"
"I lov om krigsmateriel m.v., jf. lovbekendtgørelse nr. 720 af 7. juli 2009, som ændret ved § 2 i lov nr. 538 af 26. maj 2010, foretages følgende ændringer:";"720";"2009";"lov om krigsmateriel m.v.";"lovbekendtgørelse"
"I lov for Færøerne om rettens pleje, jf. lovbekendtgørelse nr. 148 af 9. marts 2004, som ændret ved lov nr. 529 af 6. juni 2007 og § 1 i lov nr. 505 af 12. juni 2009, foretages følgende ændringer:";"148";"2004";"lov for Færøerne om rettens pleje";"lovbekendtgørelse"
"I lov om tv-overvågning, jf. lovbekendtgørelse nr. 1190 af 11. oktober 2007, som ændret ved lov nr. 713 af 25. juni 2010, foretages følgende ændring:";"1190";"2007";"lov om tv-overvågning";"lovbekendtgørelse"
"I lov om beskyttelse af havmiljøet, jf. lovbekendtgørelse nr. 929 af 24. september 2009, som ændret ved § 15 i lov nr. 484 af 11. maj 2010, foretages følgende ændringer:";"929";"2009";"lov om beskyttelse af havmiljøet";"lovbekendtgørelse"
"I lov om miljøbeskyttelse, jf. lovbekendtgørelse nr. 879 af 26. juni 2010, som ændret senest ved § 14 i lov nr. 341 af 27. april 2011, foretages følgende ændring:";"879";"2010";"lov om miljøbeskyttelse";"lovbekendtgørelse"
"I lov om planlægning, jf. lovbekendtgørelse nr. 937 af 24. september 2009, som ændret ved § 2 i lov nr. 1271 af 16. december 2009, § 19 i lov nr. 1505 af 27. december 2009 og § 4 i lov nr. 484 af 11. maj 2010, foretages følgende ændringer:";"937";"2009";"lov om planlægning";"lovbekendtgørelse"
